Date,Close,High,Low,Open,Volume,MA5,MA20,MA60,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_mid,BB_lower,Volume_MA20,Volume_ratio,ATR,pct_change,usdtwd_pct,twii_pct,murata_pct,tdk_pct
2023-12-13,125.51861572265625,127.88689149100826,125.04496056898586,126.93958118366746,3878423,125.89753570556641,121.89514541625977,109.24539604187012,57.81000153992178,4.504653899257775,5.036229002988984,-0.5315751037312086,138.0309890291535,121.89514541625977,105.75930180336606,9048550.25,0.42862369029779107,5.005095457248678,0.3787944423306655,0.46316889472772793,0.10486055359522073,-0.32981212659791703,-1.3329450981172108
2023-12-14,126.93956756591797,131.2024634916391,126.46591246306006,128.36053287449167,8565516,126.08699645996094,122.70035858154297,109.65589701334635,59.664702210619566,4.310696381418921,4.891122478674972,-0.5804260972560504,138.10298738533965,122.70035858154297,107.29772977774631,9377742.95,0.9133877997796901,5.0955957654799,1.1320646225110087,-1.0043531382914583,1.054327258708887,-2.211764988013021,-2.6118244078858655
2023-12-15,123.62398529052734,127.41322621897262,123.62398529052734,127.41322621897262,12688016,125.70807037353515,123.22137908935547,110.04271545410157,53.729417153622954,3.8451197243183515,4.681921927803648,-0.8368022034852967,137.96215368789078,123.22137908935547,108.48060449082016,9885748.7,1.2834653585721838,4.921415120541951,-2.6119375849211757,0.08762037854230798,0.11759835156519571,0.5164760924605938,1.3409399783831377
2023-12-18,121.72936248779297,124.57129312953133,120.7820522738802,123.62398291561854,5303923,124.57129669189453,123.81344757080078,110.43742802937825,50.630002463953865,3.2853946585733667,4.402616473957592,-1.1172218153842257,137.18714991467405,123.81344757080078,110.4397452269275,9934370.95,0.533896210106791,4.770458551889842,-1.532568941441137,0.524301763827939,-0.1235713786054915,-0.07088020635188652,0.5475196571579577
2023-12-19,118.41378021240234,122.67667630004883,117.46646997070312,121.72936605834961,6381917,123.24506225585938,124.2160545349121,110.83845596313476,45.665481679462545,2.5449323354249316,4.03107964625106,-1.4861473108261283,136.30806191386895,124.2160545349121,112.12404715595524,10127267.65,0.6301716534567939,4.829091588883958,-2.7237325552601277,0.08677068074613992,-0.42759115315066376,0.2836945980871697,0.665562738576031
2023-12-20,117.94012451171875,119.83474498580259,116.99281427467683,119.36108986728162,4054892,121.72936401367187,124.42919960021973,111.17001457214356,44.986836941401435,1.89801145842587,3.604466008686022,-1.706454550260152,135.87187841007218,124.42919960021973,112.98652079036728,10063329.8,0.40293740546990714,4.564136805182864,-0.40000048966766233,-0.33465989557395215,0.33367432683415466,0.1767973106314713,2.253936700068282
2023-12-21,116.99281311035156,118.41377845177284,115.5718477689303,116.51915799654448,2292238,119.7400131225586,124.50024757385253,111.49367879231771,43.59152539310154,1.2939658565833412,3.1423659782654862,-1.848400121682145,135.7269739315606,124.50024757385253,113.27352121614447,9829243.2,0.2332059501793587,4.334509322204155,-0.8032138386228849,0.12791495872452874,-0.5186161111112364,-0.7059592939427706,-1.396030157610939
2023-12-22,115.57185363769531,117.94012932699235,115.0981984998359,117.94012932699235,2874454,118.12958679199218,124.40551681518555,111.81734313964844,41.511686394023215,0.6926118133713715,2.6524151452866636,-1.959803331915292,135.9106623335019,124.40551681518555,112.9003712968692,9040958.5,0.3179368647693715,4.135498856197794,-1.2145698824388096,-0.3736782960108931,0.30147861455658287,1.013151230289644,-0.044694441593606804
2023-12-25,117.46646881103516,118.4137790433822,116.51915857868809,116.51915857868809,1958708,117.27700805664062,124.59497909545898,112.16469027201335,45.26178174797737,0.36470986384642856,2.1948740889986165,-1.830164225152188,135.46343618787043,124.59497909545898,113.72652200304753,8867192.2,0.22089382476676214,3.963022396129674,1.6393396088283385,-0.36226354270691985,0.04665088698287967,0.8094200739831026,-0.7306045007081985
2023-12-26,116.0455093383789,118.8874401793188,115.09819905806562,117.9401298990055,3852165,116.80335388183593,124.3818344116211,112.48046035766602,43.03323099215825,-0.009702503131109097,1.7539587705726714,-1.7636612737037805,135.7595230443926,124.3818344116211,113.00414577884959,8589263.2,0.4484860820192354,3.939851559479475,-1.209672417191754,0.127733444468503,0.8343763777672208,1.0124157837348102,0.7509993074272581
2023-12-27,115.57185363769531,116.99281905127353,115.0981984998359,116.04550877555471,2649946,116.32969970703125,123.55293807983398,112.77254778544108,42.28583366371544,-0.3407194561950604,1.3350231252191251,-1.6757425814141855,134.96326986349894,123.55293807983398,112.14260629616903,7147905.45,0.37073042145514107,3.6671540917405623,-0.4081637483295042,-0.5678033131921834,0.7873572184754041,1.831688899843087,1.0584315830352242
