date,ticker,target,analog_pred,actual,analog_abs_error,zero_abs_error,analog_correct,case_count
2024-04-19,8261.TW,close_to_close,0.11702902704543158,-2.5609731402280955,2.6780021672735272,2.5609731402280955,False,8
2024-04-22,2327.TW,gap,-0.2593807667154821,0.8503391364023116,1.1097199031177938,0.8503391364023116,False,8
2024-04-22,2327.TW,intraday,-0.23455031212931543,1.011804156361218,1.2463544684905332,1.011804156361218,False,8
2024-04-22,2327.TW,close_to_close,-0.49056911392134084,1.87074705948882,2.361316173410161,1.87074705948882,False,8
2024-04-22,2472.TW,gap,-0.4189023794249569,-1.940955218771024e-06,0.4189004384697381,1.940955218771024e-06,True,8
2024-04-22,2472.TW,intraday,-0.6515744784533609,-1.949862766537358,1.298288288083997,1.949862766537358,True,8
2024-04-22,2472.TW,close_to_close,-1.0674098398059106,-1.949864669646606,0.8824548298406953,1.949864669646606,True,8
2024-04-22,2481.TW,gap,-0.2598734467176303,0.3717418985990539,0.6316153453166842,0.3717418985990539,False,8
2024-04-22,2481.TW,intraday,-0.4499754568377173,-2.222223635073073,1.7722481782353556,2.222223635073073,True,8
2024-04-22,2481.TW,close_to_close,-0.7056541183472084,-1.858742672806157,1.1530885544589484,1.858742672806157,True,8
2024-04-22,2492.TW,gap,-0.6681846181200934,0.4807721532916087,1.1489567714117022,0.4807721532916087,False,8
2024-04-22,2492.TW,intraday,-0.3104035422711413,1.913875598086112,2.224279140357253,1.913875598086112,False,8
2024-04-22,2492.TW,close_to_close,-0.9705581629098181,2.4038491323019384,3.3744072952117565,2.4038491323019384,False,8
2024-04-22,3026.TW,gap,-0.1283647904430696,-0.2100743320082587,0.08170954156518911,0.2100743320082587,True,8
2024-04-22,3026.TW,intraday,-0.0365471736934464,-0.421054237767271,0.3845070640738246,0.421054237767271,True,8
2024-04-22,3026.TW,close_to_close,-0.16524541509527896,-0.6302440428981537,0.46499862780287476,0.6302440428981537,True,8
2024-04-22,3357.TWO,gap,-0.47023450632206204,-1.1605881589105138e-06,0.47023334573390313,1.1605881589105138e-06,True,8
2024-04-22,3357.TWO,intraday,0.1452691049672994,-5.000000000000027,5.145269104967326,5.000000000000027,False,8
2024-04-22,3357.TWO,close_to_close,-0.32261610823969006,-5.000001102558782,4.677384994319092,5.000001102558782,True,8
2024-04-22,3675.TWO,gap,-0.23207735653771044,1.3851336067515874,1.6172109632892977,1.3851336067515874,False,8
2024-04-22,3675.TWO,intraday,-0.14031796452102646,-8.552631578947366,8.41231361442634,8.552631578947366,True,8
2024-04-22,3675.TWO,close_to_close,-0.37349062409597067,-7.285963346457425,6.912472722361454,7.285963346457425,True,8
2024-04-22,5425.TWO,gap,0.05833673109103127,9.434205772151928e-06,0.05832729688525912,9.434205772151928e-06,True,8
2024-04-22,5425.TWO,intraday,-0.6553093038796198,-3.234874081186412,2.579564777306792,3.234874081186412,True,8
2024-04-22,5425.TWO,close_to_close,-0.5936749273037152,-3.234864952165317,2.641190024861602,3.234864952165317,True,8
2024-04-22,8255.TWO,gap,0.021389026987053694,0.2824845876908011,0.2610955607037474,0.2824845876908011,True,8
2024-04-22,8255.TWO,intraday,0.7543124315689778,-1.9718309859154903,2.726143417484468,1.9718309859154903,False,8
2024-04-22,8255.TWO,close_to_close,0.7839167424474102,-1.694916516855205,2.478833259302615,1.694916516855205,False,8
2024-04-22,8261.TW,gap,-0.06362171067747366,-0.37546657520513,0.31184486452765636,0.37546657520513,True,8
2024-04-22,8261.TW,intraday,-0.9293814700746778,-1.6331601096524206,0.7037786395777429,1.6331601096524206,True,8
2024-04-22,8261.TW,close_to_close,-0.9909876749740976,-2.002494714526226,1.0115070395521286,2.002494714526226,True,8
2024-04-23,2327.TW,gap,0.3891254840693123,1.5025017119646875,1.1133762278953752,1.5025017119646875,True,8
2024-04-23,2327.TW,intraday,-0.03431761135982425,-0.164475647138973,0.13015803577914875,0.164475647138973,True,8
2024-04-23,2327.TW,close_to_close,0.35559636249040827,1.335554815411677,0.9799584529212687,1.335554815411677,True,8
2024-04-23,2472.TW,gap,0.5474997424715757,0.568186521733649,0.020686779262073296,0.568186521733649,True,8
2024-04-23,2472.TW,intraday,-0.40021321080791894,-0.8474662113743148,0.44725300056639583,0.8474662113743148,True,8
2024-04-23,2472.TW,close_to_close,0.14392532586531698,-0.2840948784299413,0.4280202042952583,0.2840948784299413,False,8
2024-04-23,2481.TW,gap,0.2423311134675893,1.3257707821455744,1.0834396686779852,1.3257707821455744,True,8
2024-04-23,2481.TW,intraday,-0.9391327292341087,0.3738332017559909,1.3129659309900996,0.3738332017559909,False,8
2024-04-23,2481.TW,close_to_close,-0.6987890714132459,1.7045601552643896,2.4033492266776353,1.7045601552643896,False,8
2024-04-23,2492.TW,gap,0.46179254873690145,0.9389682722555914,0.47717572351869,0.9389682722555914,True,8
2024-04-23,2492.TW,intraday,-0.8692770383792041,0.0,0.8692770383792041,0.0,False,8
2024-04-23,2492.TW,close_to_close,-0.40857686995801334,0.9389682722555914,1.3475451422136047,0.9389682722555914,False,8
2024-04-23,3026.TW,gap,-0.07908434396751149,0.1057147925018986,0.1847991364694101,0.1057147925018986,False,8
2024-04-23,3026.TW,intraday,0.09418318133904147,0.3167930954863562,0.22260991414731474,0.3167930954863562,True,8
2024-04-23,3026.TW,close_to_close,0.014518334985381964,0.4228427851517891,0.4083244501664071,0.4228427851517891,True,8
2024-04-23,3357.TWO,gap,0.2108186951684951,0.4784747210165418,0.2676560258480467,0.4784747210165418,True,8
2024-04-23,3357.TWO,intraday,0.10205213915452233,0.4761904761904523,0.37413833703592997,0.4761904761904523,True,8
2024-04-23,3357.TWO,close_to_close,0.3110762720686486,0.9569436482594452,0.6458673761907967,0.9569436482594452,True,8
2024-04-23,3675.TWO,gap,0.961741544788998,1.4388337731103815,0.47709222832138354,1.4388337731103815,True,8
2024-04-23,3675.TWO,intraday,-2.0106921809543072,-0.3546099290780202,1.656082251876287,0.3546099290780202,True,8
2024-04-23,3675.TWO,close_to_close,-1.0765072233008945,1.0791215966099887,2.1556288199108833,1.0791215966099887,False,8
2024-04-23,5425.TWO,gap,0.33978440692155887,1.017431747923636,0.6776473410020772,1.017431747923636,True,8
2024-04-23,5425.TWO,intraday,-0.7292785555863351,-1.5827316174404138,0.8534530618540787,1.5827316174404138,True,8
2024-04-23,5425.TWO,close_to_close,-0.39601453614962767,-0.58140308347705,0.18538854732742238,0.58140308347705,True,8
2024-04-23,8255.TWO,gap,0.47939022199492837,1.7241511456705938,1.2447609236756654,1.7241511456705938,True,8
2024-04-23,8255.TWO,intraday,-1.2215210469890114,-1.1299435028248594,0.09157754416415198,1.1299435028248594,True,8
2024-04-23,8255.TWO,close_to_close,-0.7475967711850897,0.5747257089963487,1.3223224801814384,0.5747257089963487,False,8
2024-04-23,8261.TW,gap,0.3480748904430356,0.8939841462758169,0.5459092558327814,0.8939841462758169,True,8
2024-04-23,8261.TW,intraday,-1.3891042647304508,0.3797506984275944,1.7688549631580452,0.3797506984275944,False,8
2024-04-23,8261.TW,close_to_close,-1.0465301103893807,1.277129755742723,2.323659866132104,1.277129755742723,False,8
2024-04-24,2327.TW,gap,0.5318105412502925,0.9884695678034516,0.45665902655315915,0.9884695678034516,True,8
2024-04-24,2327.TW,intraday,-0.254947480858142,1.7944571171193855,2.0494045979775275,1.7944571171193855,False,8
2024-04-24,2327.TW,close_to_close,0.2773011030632725,2.8006643474328463,2.5233632443695737,2.8006643474328463,True,8
2024-04-24,2472.TW,gap,0.5305938904056993,1.1396051046116185,0.6090112142059192,1.1396051046116185,True,8
2024-04-24,2472.TW,intraday,-0.09828294309742885,3.23944091796875,3.337723861066179,3.23944091796875,False,8
2024-04-24,2472.TW,close_to_close,0.43064473417148974,4.41596285664243,3.9853181224709404,4.41596285664243,True,8
2024-04-24,2481.TW,gap,0.5072575810851909,1.6759653096666716,1.1687077285814806,1.6759653096666716,True,8
2024-04-24,2481.TW,intraday,-0.7107689550038696,1.648354489067394,2.3591234440712636,1.648354489067394,False,8
2024-04-24,2481.TW,close_to_close,-0.20425438153313932,3.351945648151156,3.5562000296842955,3.351945648151156,False,8
2024-04-24,2492.TW,gap,0.5212909774725258,0.4651122262308238,0.05617875124170202,0.4651122262308238,True,8
2024-04-24,2492.TW,intraday,-0.5780435157128199,2.314814814814836,2.8928583305276563,2.314814814814836,False,8
2024-04-24,2492.TW,close_to_close,-0.05675067042723167,2.7906935277639766,2.847444198191208,2.7906935277639766,False,8
2024-04-24,3026.TW,gap,-0.0401504453661508,1.0526204624334623,1.092770907799613,1.0526204624334623,False,8
2024-04-24,3026.TW,intraday,0.09285205982729056,-0.2083301544189453,0.30118221424623587,0.2083301544189453,False,8
2024-04-24,3026.TW,close_to_close,0.052083428852889316,0.8420973821796851,0.7900139533267958,0.8420973821796851,True,8
2024-04-24,3357.TWO,gap,0.005178543717049289,1.4217963795952304,1.4166178358781811,1.4217963795952304,True,8
2024-04-24,3357.TWO,intraday,0.7848483046126189,6.542056074766367,5.757207770153748,6.542056074766367,True,8
2024-04-24,3357.TWO,close_to_close,0.7873999006868526,8.056867170783711,7.269467270096858,8.056867170783711,True,8
2024-04-24,3675.TWO,gap,0.9939571954237073,1.0676195009662104,0.07366230554250308,1.0676195009662104,True,8
2024-04-24,3675.TWO,intraday,-1.3988239237248385,3.3450704225352013,4.74389434626004,3.3450704225352013,False,8
2024-04-24,3675.TWO,close_to_close,-0.4278908910950909,4.448402547653441,4.876293438748531,4.448402547653441,False,8
2024-04-24,5425.TWO,gap,0.4671688579837435,1.900575527871684,1.4334066698879404,1.900575527871684,True,8
2024-04-24,5425.TWO,intraday,-0.41908764192099407,2.4390310646629,2.8581187065838938,2.4390310646629,False,8
2024-04-24,5425.TWO,close_to_close,0.040762126516866115,4.3859622200667525,4.345200093549886,4.3859622200667525,True,8
2024-04-24,8255.TWO,gap,0.6952239048710243,1.4285632111324498,0.7333393062614255,1.4285632111324498,True,8
2024-04-24,8255.TWO,intraday,-1.2193397673290252,4.788732394366191,6.008072161695216,4.788732394366191,False,8
2024-04-24,8255.TWO,close_to_close,-0.5317136818558124,6.2857056747641415,6.817419356619954,6.2857056747641415,False,8
2024-04-24,8261.TW,gap,0.5312005083812119,0.7566310662296294,0.22543055784841748,0.7566310662296294,True,8
2024-04-24,8261.TW,intraday,-0.8126258999862661,0.8760912826959899,1.688717182682256,0.8760912826959899,False,8
2024-04-24,8261.TW,close_to_close,-0.28503962113246856,1.6393511277390085,1.924390748871477,1.6393511277390085,False,8
2024-04-25,2327.TW,gap,-0.08202778995375914,-0.6410313742050477,0.5590035842512886,0.6410313742050477,True,8
2024-04-25,2327.TW,intraday,0.1776403553642933,-0.806455312375276,0.9840956677395694,0.806455312375276,False,8
2024-04-25,2327.TW,close_to_close,0.09603193272767344,-1.442317055009057,1.5383489877367305,1.442317055009057,False,8
2024-04-25,2472.TW,gap,0.37983259755194204,-0.8185539266931441,1.1983865242450862,0.8185539266931441,False,8
2024-04-25,2472.TW,intraday,-0.9229534063113513,2.063273814258748,2.9862272205700995,2.063273814258748,False,8
2024-04-25,2472.TW,close_to_close,-0.5474716053950668,1.2278308787405656,1.7753024841356324,1.2278308787405656,False,8
2024-04-25,2481.TW,gap,0.23242562610839707,-0.1801764859963084,0.41260211210470543,0.1801764859963084,False,8
2024-04-25,2481.TW,intraday,-0.33824005783158195,-1.624551446011202,1.28631138817962,1.624551446011202,True,8
2024-04-25,2481.TW,close_to_close,-0.10742936558510441,-1.8018008722988863,1.694371506713782,1.8018008722988863,True,8
2024-04-25,2492.TW,gap,0.15688738763297572,-1.3574620840336782,1.514349471666654,1.3574620840336782,False,8
2024-04-25,2492.TW,intraday,-0.6722385328630884,-1.3761467889908283,0.7039082561277399,1.3761467889908283,True,8
2024-04-25,2492.TW,close_to_close,-0.5193185717270608,-2.7149282021433185,2.195609630416258,2.7149282021433185,True,8
2024-04-25,3026.TW,gap,0.025193352979592507,-0.3131583951358152,0.33835174811540775,0.3131583951358152,False,8
2024-04-25,3026.TW,intraday,0.09445723262197919,0.2094208882117199,0.1149636555897407,0.2094208882117199,True,8
2024-04-25,3026.TW,close_to_close,0.11899741136373876,-0.1043933260167051,0.22339073738044385,0.1043933260167051,False,8
2024-04-25,3357.TWO,gap,0.3066493781495052,-6.731848556373876e-06,0.3066561099980616,6.731848556373876e-06,False,8
2024-04-25,3357.TWO,intraday,-0.5472794044988543,3.5087719298245723,4.056051334323427,3.5087719298245723,False,8
2024-04-25,3357.TWO,close_to_close,-0.2511139851666247,3.508764961770816,3.759878946937441,3.508764961770816,False,8
2024-04-25,3675.TWO,gap,0.5102803627688252,-0.1703509341547837,0.6806312969236088,0.1703509341547837,False,8
2024-04-25,3675.TWO,intraday,1.2919955935023237,1.5358361774744145,0.24384058397209074,1.5358361774744145,True,8
2024-04-25,3675.TWO,close_to_close,1.8111375806922125,1.3628689320442031,0.4482686486480094,1.3628689320442031,True,8
2024-04-25,5425.TWO,gap,0.06300466548630479,-0.980392199333502,1.0433968648198069,0.980392199333502,False,8
2024-04-25,5425.TWO,intraday,-0.45469320846097677,0.4243324819058092,0.8790256903667859,0.4243324819058092,False,8
2024-04-25,5425.TWO,close_to_close,-0.395174217587746,-0.5602198399795255,0.1650456223917795,0.5602198399795255,True,8
2024-04-25,8255.TWO,gap,0.21245834337079023,-0.5376316528690972,0.7500899962398875,0.5376316528690972,False,8
2024-04-25,8255.TWO,intraday,0.27676881427996236,0.2702702702702675,0.006498544009694851,0.2702702702702675,True,8
2024-04-25,8255.TWO,close_to_close,0.49138801353665473,-0.2688144411201021,0.7602024546567568,0.2688144411201021,False,8
2024-04-25,8261.TW,gap,0.32734636742328405,-0.4962985657742114,0.8236449331974954,0.4962985657742114,False,8
2024-04-25,8261.TW,intraday,0.3488252296979771,-0.8728141831401026,1.2216394128380796,0.8728141831401026,False,8
2024-04-25,8261.TW,close_to_close,0.6765858743074282,-1.3647809846415115,2.0413668589489395,1.3647809846415115,False,8
2024-04-26,2327.TW,gap,0.4558857500787633,0.4878047623604331,0.03191901228166977,0.4878047623604331,True,8
2024-04-26,2327.TW,intraday,-0.8815201118718474,-0.4854367786359947,0.3960833332358527,0.4854367786359947,True,8
2024-04-26,2327.TW,close_to_close,-0.43333617802268354,0.0,0.43333617802268354,0.0,False,8
2024-04-26,2472.TW,gap,0.39610409450478445,0.8086402990420183,0.41253620453723383,0.8086402990420183,True,8
2024-04-26,2472.TW,intraday,0.16868349862944193,0.6684491705889695,0.49976567195952754,0.6684491705889695,True,8
2024-04-26,2472.TW,close_to_close,0.5666823775289793,1.4824948190029774,0.9158124414739981,1.4824948190029774,True,8
2024-04-26,2481.TW,gap,0.4724764542151705,1.284407802706511,0.8119313484913404,1.284407802706511,True,8
2024-04-26,2481.TW,intraday,-0.9226945266108317,-1.0869606531259235,0.16426612651509176,1.0869606531259235,True,8
2024-04-26,2481.TW,close_to_close,-0.45742845825789147,0.1834861421394995,0.6409146003973909,0.1834861421394995,False,8
2024-04-26,2492.TW,gap,0.617560805256262,-8.087002389967068e-06,0.617568892258652,8.087002389967068e-06,False,8
2024-04-26,2492.TW,intraday,-2.1281852294478414,-0.465116279069766,1.6630689503780753,0.465116279069766,True,8
2024-04-26,2492.TW,close_to_close,-1.525207477059537,-0.4651243284581996,1.0600831486013373,0.4651243284581996,True,8
2024-04-26,3026.TW,gap,-0.1964354251648051,0.1045068846618813,0.3009423098266864,0.1045068846618813,False,8
2024-04-26,3026.TW,intraday,0.3564847265425414,-0.2087730388992348,0.5652577654417762,0.2087730388992348,False,8
2024-04-26,3026.TW,close_to_close,0.15824539696808054,-0.1044843364363057,0.2627297334043862,0.1044843364363057,False,8
2024-04-26,3357.TWO,gap,1.8314821219904518,3.389839407803019,1.5583572858125674,3.389839407803019,True,8
2024-04-26,3357.TWO,intraday,-0.831127891905488,-0.819672131147553,0.011455760757934974,0.819672131147553,True,8
2024-04-26,3357.TWO,close_to_close,0.9390828758919169,2.5423817077390387,1.603298831847122,2.5423817077390387,True,8
2024-04-26,3675.TWO,gap,0.3343072187521681,2.689077456111977,2.3547702373598085,2.689077456111977,True,8
2024-04-26,3675.TWO,intraday,-0.24870252644915847,-1.4729950900163602,1.2242925635672017,1.4729950900163602,True,8
2024-04-26,3675.TWO,close_to_close,0.08043038472234887,1.1764723872003555,1.0960420024780066,1.1764723872003555,True,8
2024-04-26,5425.TWO,gap,0.21459265941264904,0.8450712851986841,0.6304786257860351,0.8450712851986841,True,8
2024-04-26,5425.TWO,intraday,-1.1644220285983273,-2.094972111685389,0.9305500830870619,2.094972111685389,True,8
2024-04-26,5425.TWO,close_to_close,-0.9571552498994274,-1.2676048342354695,0.3104495843360422,1.2676048342354695,True,8
2024-04-26,8255.TWO,gap,0.48356761280271554,1.0781756087261396,0.5946079959234241,1.0781756087261396,True,8
2024-04-26,8255.TWO,intraday,-0.9774035531916928,-1.866666666666661,0.8892631134749681,1.866666666666661,True,8
2024-04-26,8255.TWO,close_to_close,-0.5047803125895256,-0.8086170026367467,0.30383669004722114,0.8086170026367467,True,8
2024-04-26,8261.TW,gap,0.15777751345922159,1.257870779223591,1.1000932657643694,1.257870779223591,True,8
2024-04-26,8261.TW,intraday,-0.4303848728393317,-0.7453397194050804,0.3149548465657487,0.7453397194050804,True,8
2024-04-26,8261.TW,close_to_close,-0.2737766508599845,0.5031556492821609,0.7769323001421454,0.5031556492821609,False,8
2024-04-29,2327.TW,gap,0.512601037286188,0.6504048705074927,0.13780383322130474,0.6504048705074927,True,8
2024-04-29,2327.TW,intraday,0.32533943530261566,1.938610281698616,1.6132708463960004,1.938610281698616,True,8
2024-04-29,2327.TW,close_to_close,0.8419892388095263,2.601623967898448,1.7596347290889218,2.601623967898448,True,8
2024-04-29,2472.TW,gap,0.21112948402707415,0.6640105972589794,0.4528811132319052,0.6640105972589794,True,8
2024-04-29,2472.TW,intraday,0.05372234193451042,-0.6596305803029945,0.7133529222375049,0.6596305803029945,False,8
2024-04-29,2472.TW,close_to_close,0.28328458342454643,0.0,0.28328458342454643,0.0,False,8
2024-04-29,2481.TW,gap,0.5115997348073289,0.7326005026828897,0.22100076787556078,0.7326005026828897,True,8
2024-04-29,2481.TW,intraday,-0.5632853408190406,2.3636349764737163,2.926920317292757,2.3636349764737163,False,8
2024-04-29,2481.TW,close_to_close,-0.048912901810536785,3.1135514808758424,3.1624643826863794,3.1135514808758424,False,8
2024-04-29,2492.TW,gap,0.46205907949652264,1.4018705253746822,0.9398114458781595,1.4018705253746822,True,8
2024-04-29,2492.TW,intraday,-0.24512068375747845,5.5299539170506895,5.775074600808168,5.5299539170506895,False,8
2024-04-29,2492.TW,close_to_close,0.21828607432866204,7.009347236455299,6.791061162126637,7.009347236455299,True,8
2024-04-29,3026.TW,gap,0.026781210606345585,-0.4184164501132237,0.4451976607195693,0.4184164501132237,False,8
2024-04-29,3026.TW,intraday,-0.11549978149821838,2.100840403479576,2.216340184977794,2.100840403479576,False,8
2024-04-29,3026.TW,close_to_close,-0.08886047693410226,1.673633691527554,1.7624941684616564,1.673633691527554,False,8
2024-04-29,3357.TWO,gap,0.27840316158638106,2.47934140739563,2.200938245809249,2.47934140739563,True,8
2024-04-29,3357.TWO,intraday,1.0410973774504781,-2.0161290322580627,3.057226409708541,2.0161290322580627,False,8
2024-04-29,3357.TWO,close_to_close,1.3248900286063292,0.4132256532142664,0.9116643753920628,0.4132256532142664,True,8
2024-04-29,3675.TWO,gap,1.0450705144937096,0.6644378879712587,0.3806326265224509,0.6644378879712587,True,8
2024-04-29,3675.TWO,intraday,-1.2739984767058246,2.1452145214521545,3.4192129981579793,2.1452145214521545,False,8
2024-04-29,3675.TWO,close_to_close,-0.24920481844490633,2.8239060274821925,3.073110845927099,2.8239060274821925,False,8
2024-04-29,5425.TWO,gap,0.628470101258885,0.9985721907971312,0.3701020895382462,0.9985721907971312,True,8
2024-04-29,5425.TWO,intraday,0.15428628568131958,1.6949108707875693,1.5406245851062497,1.6949108707875693,True,8
2024-04-29,5425.TWO,close_to_close,0.782995870609171,2.710407970199191,1.9274120995900201,2.710407970199191,True,8
2024-04-29,8255.TWO,gap,0.7682373068847046,1.086951375244749,0.31871406836004446,1.086951375244749,True,8
2024-04-29,8255.TWO,intraday,-0.3681455188843218,0.268817204301075,0.6369627231853967,0.268817204301075,False,8
2024-04-29,8255.TWO,close_to_close,0.4038343488134935,1.3586904918448717,0.9548561430313782,1.3586904918448717,True,8
2024-04-29,8261.TW,gap,0.4973676463327789,1.3767165905641088,0.8793489442313298,1.3767165905641088,True,8
2024-04-29,8261.TW,intraday,-0.6246252796436785,0.8641937632619667,1.4888190429056452,0.8641937632619667,False,8
2024-04-29,8261.TW,close_to_close,-0.13076670448761846,2.252807852739513,2.3835745572271314,2.252807852739513,False,8
2024-04-30,2327.TW,gap,-0.033762851208861425,-0.1584686744631969,0.12470582325433548,0.1584686744631969,True,8
2024-04-30,2327.TW,intraday,0.07377746538279883,-0.7936544684823077,0.8674319338651065,0.7936544684823077,False,8
2024-04-30,2327.TW,close_to_close,0.03992416414901473,-0.9508654492294876,0.9907896133785024,0.9508654492294876,False,8
2024-04-30,2472.TW,gap,0.37204932374108324,0.3983969287355338,0.026347604994450546,0.3983969287355338,True,8
2024-04-30,2472.TW,intraday,-0.7113538165719524,-0.1322731165865454,0.579080699985407,0.1322731165865454,True,8
2024-04-30,2472.TW,close_to_close,-0.3480480561119298,0.2655968401149566,0.6136448962268863,0.2655968401149566,False,8
2024-04-30,2481.TW,gap,0.1663381814506079,2.841926671010042,2.675588489559434,2.841926671010042,True,8
2024-04-30,2481.TW,intraday,-0.4964922643189387,-2.072540123169264,1.5760478588503255,2.072540123169264,True,8
2024-04-30,2481.TW,close_to_close,-0.3312431322959025,0.7104864773130437,1.0417296096089461,0.7104864773130437,False,8
2024-04-30,2492.TW,gap,-0.05754743208493812,-0.4366702312591952,0.37912279917425706,0.4366702312591952,True,8
2024-04-30,2492.TW,intraday,-0.3955307798196612,-2.1929824561403577,1.7974516763206965,2.1929824561403577,True,8
2024-04-30,2492.TW,close_to_close,-0.4523440033937176,-2.62007658583685,2.167732582443133,2.62007658583685,True,8
2024-04-30,3026.TW,gap,-0.03887715473250287,-0.4115109394205563,0.3726337846880534,0.4115109394205563,True,8
2024-04-30,3026.TW,intraday,0.10509742487377488,0.2066084110919241,0.10151098621814922,0.2066084110919241,True,8
2024-04-30,3026.TW,close_to_close,0.06621886324661846,-0.2057527445420315,0.2719716077886499,0.2057527445420315,False,8
2024-04-30,3357.TWO,gap,-0.06349746213353133,0.8230403364507977,0.886537798584329,0.8230403364507977,False,8
2024-04-30,3357.TWO,intraday,0.05416877962382971,1.6326530612244872,1.5784842816006575,1.6326530612244872,True,8
2024-04-30,3357.TWO,close_to_close,-0.019129521008855177,2.4691307909234794,2.4882603119323345,2.4691307909234794,False,8
2024-04-30,3675.TWO,gap,0.4176124630939762,1.130869902991516,0.7132574398975398,1.130869902991516,True,8
2024-04-30,3675.TWO,intraday,1.1802240143301654,-2.07667731629394,3.2569013306241055,2.07667731629394,False,8
2024-04-30,3675.TWO,close_to_close,1.6050702292484063,-0.96929193205465,2.574362161303056,0.96929193205465,False,8
2024-04-30,5425.TWO,gap,-0.04175357760035084,1.2499974282462525,1.2917510058466033,1.2499974282462525,False,8
2024-04-30,5425.TWO,intraday,-0.16734355072831192,0.1371721152647609,0.3045156659930728,0.1371721152647609,False,8
2024-04-30,5425.TWO,close_to_close,-0.21267964174100235,1.388884191424089,1.6015638331650914,1.388884191424089,False,8
2024-04-30,8255.TWO,gap,0.22274856735982063,1.3404825737265424,1.1177340063667218,1.3404825737265424,True,8
2024-04-30,8255.TWO,intraday,0.26786082608028083,-1.3227513227513144,1.5906121488315952,1.3227513227513144,False,8
2024-04-30,8255.TWO,close_to_close,0.49113431037550875,0.0,0.49113431037550875,0.0,False,8
2024-04-30,8261.TW,gap,0.054706146109589904,0.7343962458701281,0.6796900997605382,0.7343962458701281,True,8
2024-04-30,8261.TW,intraday,0.380113849053497,-0.4860285674927134,0.8661424165462104,0.4860285674927134,False,8
2024-04-30,8261.TW,close_to_close,0.4379948685235475,0.244798302823912,0.19319656569963553,0.244798302823912,True,8
2024-05-02,2327.TW,gap,1.6697575045839796,-0.3199921588852517,1.9897496634692313,0.3199921588852517,False,1
