date,ticker,method,asof,train_target_end,train_n,predicted_pct,actual_pct,abs_error_pp,direction_correct,signal,news_available,context_available_at,vol20,trend,lo50,hi50,width50,covered50,interval_score50,lo80,hi80,width80,covered80,interval_score80,vs_yesterday_prediction_pp
2024-04-19,8261.TW,ridge_full,2024-04-18,2024-04-18,60,-0.2594379374308324,-2.5609731402280955,2.3015352027972633,True,-1,0,,1.7291285104468892,-1.0,,,,,,,,,,,0.0
2024-04-19,8261.TW,frozen_full,2024-04-18,2024-04-18,60,-0.2594379374308324,-2.5609731402280955,2.3015352027972633,True,-1,0,,1.7291285104468892,-1.0,,,,,,,,,,,0.0
2024-04-19,8261.TW,yesterday_full,2024-04-18,2024-04-18,60,-0.2594379374308324,-2.5609731402280955,2.3015352027972633,True,-1,0,,1.7291285104468892,-1.0,,,,,,,,,,,0.0
2024-04-22,8261.TW,ridge_full,2024-04-19,2024-04-19,61,-0.32958791453767844,-2.002494714526226,1.6729067999885476,True,-1,0,,1.8112558071093103,-1.0,,,,,,,,,,,0.18701904452366172
2024-04-22,8261.TW,frozen_full,2024-04-19,2024-04-18,60,-0.14256887001401672,-2.002494714526226,1.8599258445122095,True,-1,0,,1.8112558071093103,-1.0,,,,,,,,,,,0.18701904452366172
2024-04-22,8261.TW,yesterday_full,2024-04-19,2024-04-18,60,-0.14256887001401672,-2.002494714526226,1.8599258445122095,True,-1,0,,1.8112558071093103,-1.0,,,,,,,,,,,0.18701904452366172
2024-04-23,8261.TW,ridge_full,2024-04-22,2024-04-22,62,-0.5598594093142248,1.277129755742723,1.8369891650569479,False,-1,0,,1.853314801982774,-1.0,,,,,,,,,,,0.21838921509339176
2024-04-23,8261.TW,frozen_full,2024-04-22,2024-04-18,60,-0.0742905235060097,1.277129755742723,1.3514202792487326,False,-1,0,,1.853314801982774,-1.0,,,,,,,,,,,0.21838921509339176
2024-04-23,8261.TW,yesterday_full,2024-04-22,2024-04-19,61,-0.3414701942208331,1.277129755742723,1.6185999499635562,False,-1,0,,1.853314801982774,-1.0,,,,,,,,,,,0.21838921509339176
2024-04-24,8261.TW,ridge_full,2024-04-23,2024-04-23,63,-0.2630867632312115,1.6393511277390083,1.9024378909702198,False,-1,0,,1.8397948049841084,-1.0,,,,,,,,,,,0.15578974895829756
2024-04-24,8261.TW,frozen_full,2024-04-23,2024-04-18,60,-0.15780552162748634,1.6393511277390083,1.7971566493664946,False,-1,0,,1.8397948049841084,-1.0,,,,,,,,,,,0.15578974895829756
2024-04-24,8261.TW,yesterday_full,2024-04-23,2024-04-22,62,-0.41887651218950905,1.6393511277390083,2.0582276399285173,False,-1,0,,1.8397948049841084,-1.0,,,,,,,,,,,0.15578974895829756
2024-04-25,8261.TW,ridge_full,2024-04-24,2024-04-24,64,0.23343886799868263,-1.3647809846415115,1.5982198526401943,False,1,0,,1.8925656746555175,-1.0,,,,,,,,,,,0.2394284997462662
2024-04-25,8261.TW,frozen_full,2024-04-24,2024-04-18,60,0.09475061820280598,-1.3647809846415115,1.4595316028443175,False,1,0,,1.8925656746555175,-1.0,,,,,,,,,,,0.2394284997462662
2024-04-25,8261.TW,yesterday_full,2024-04-24,2024-04-23,63,-0.005989631747583576,-1.3647809846415115,1.358791352893928,True,-1,0,,1.8925656746555175,-1.0,,,,,,,,,,,0.2394284997462662
2024-04-26,8261.TW,ridge_full,2024-04-25,2024-04-25,65,-0.031823583094746165,0.5031556492821609,0.5349792323769071,False,-1,0,,1.8872325849855927,-1.0,,,,,,,,,,,0.10466670183967519
2024-04-26,8261.TW,frozen_full,2024-04-25,2024-04-18,60,0.10627411604470541,0.5031556492821609,0.39688153323745556,True,1,0,,1.8872325849855927,-1.0,,,,,,,,,,,0.10466670183967519
2024-04-26,8261.TW,yesterday_full,2024-04-25,2024-04-24,64,0.07284311874492903,0.5031556492821609,0.4303125305372319,True,1,0,,1.8872325849855927,-1.0,,,,,,,,,,,0.10466670183967519
2024-04-29,8261.TW,ridge_full,2024-04-26,2024-04-26,66,-0.20120433064113302,2.2528078527395135,2.4540121833806463,False,-1,0,,1.8786312472263533,-1.0,,,,,,,,,,,0.03054462331432184
2024-04-29,8261.TW,frozen_full,2024-04-26,2024-04-18,60,-0.20352396312775767,2.2528078527395135,2.456331815867271,False,-1,0,,1.8786312472263533,-1.0,,,,,,,,,,,0.03054462331432184
2024-04-29,8261.TW,yesterday_full,2024-04-26,2024-04-25,65,-0.23174895395545486,2.2528078527395135,2.484556806694968,False,-1,0,,1.8786312472263533,-1.0,,,,,,,,,,,0.03054462331432184
2024-04-30,8261.TW,ridge_full,2024-04-29,2024-04-29,67,0.3512671758409852,0.24479830282391202,0.1064688730170732,True,1,0,,1.6113880882942662,-1.0,,,,,,,,,,,0.13156570661870798
2024-04-30,8261.TW,frozen_full,2024-04-29,2024-04-18,60,0.1847696820574408,0.24479830282391202,0.060028620766471225,True,1,0,,1.6113880882942662,-1.0,,,,,,,,,,,0.13156570661870798
2024-04-30,8261.TW,yesterday_full,2024-04-29,2024-04-26,66,0.21970146922227723,0.24479830282391202,0.025096833601634783,True,1,0,,1.6113880882942662,-1.0,,,,,,,,,,,0.13156570661870798
2024-05-02,8261.TW,ridge_full,2024-04-30,2024-04-30,68,0.04254205954460219,0.6105063290497537,0.5679642695051514,True,1,0,,1.5866828744253847,-1.0,,,,,,,,,,,0.007384843366918303
2024-05-02,8261.TW,frozen_full,2024-04-30,2024-04-18,60,-0.12252944813968901,0.6105063290497537,0.7330357771894427,False,-1,0,,1.5866828744253847,-1.0,,,,,,,,,,,0.007384843366918303
2024-05-02,8261.TW,yesterday_full,2024-04-30,2024-04-29,67,0.04992690291152049,0.6105063290497537,0.5605794261382332,True,1,0,,1.5866828744253847,-1.0,,,,,,,,,,,0.007384843366918303
2024-05-03,8261.TW,ridge_full,2024-05-02,2024-05-02,69,-0.005557409030654378,-0.9708848405657888,0.9653274315351345,True,-1,0,,1.49387875409074,-1.0,,,,,,,,,,,0.029156351174912807
