date,method,n,accuracy,mae,mae_zero,good
2024-08-22,ridge_full,10,0.2,2.035326663784368,1.6002418129577567,False
2024-08-23,ridge_full,10,0.5,0.804713956955126,0.8187330645095914,False
2024-08-26,ridge_full,10,0.4,1.1640937130042674,0.9571567924872459,False
2024-08-27,ridge_full,10,0.6,0.6559410555364057,0.6965879124475172,False
2024-08-28,ridge_full,10,0.6,0.6337638448466357,0.6346139801070039,False
2024-08-29,ridge_full,10,0.9,0.627832026369496,0.8139372565331993,True
2024-08-30,ridge_full,10,0.2,0.9972716390418105,0.7749409655083206,False
2024-09-02,ridge_full,10,0.4,0.7924532721087555,0.7653132588440469,False
2024-09-03,ridge_full,10,0.6,1.5593213687662921,1.5373240212887829,False
2024-09-04,ridge_full,10,0.7,4.581438620994454,4.742438303723334,False
2024-09-05,ridge_full,10,0.6,1.4601082370280731,1.5136915247424334,False
2024-09-06,ridge_full,10,0.5,1.2388918772365234,1.1279003476434624,False
2024-09-09,ridge_full,10,0.4,1.3277962996304171,1.1685943861222403,False
2024-09-10,ridge_full,10,0.3,1.9024773934295491,1.8885184737535177,False
2024-09-11,ridge_full,10,0.5,0.9495582401117826,0.9839106375439254,False
2024-09-12,ridge_full,10,0.5,2.3332761553993047,2.359814233649995,False
2024-09-13,ridge_full,10,0.6,1.0588030005797642,0.8828923506820063,False
2024-09-16,ridge_full,10,0.6,1.2604913233086728,1.3429165177350932,False
2024-09-18,ridge_full,10,0.0,1.9838217591165777,1.7094418686887516,False
2024-09-19,ridge_full,10,0.6,1.605610650424964,1.555977457868516,False
2024-09-20,ridge_full,10,0.3,1.0953322157365535,0.8592383796889136,False
2024-09-23,ridge_full,10,0.4,3.329610242822755,3.416308029943931,False
2024-09-24,ridge_full,10,0.6,1.044157630987948,1.1468696192936056,False
2024-09-25,ridge_full,10,0.7,1.5008691733976618,1.5237158290185127,False
2024-09-26,ridge_full,10,0.5,1.4628273883188618,1.3766907515329052,False
2024-09-27,ridge_full,10,0.2,0.9917981860549767,0.9816400067278064,False
2024-09-30,ridge_full,10,0.2,1.4184765917692714,1.3419998891320517,False
2024-10-01,ridge_full,10,0.6,0.6823332189099122,0.6713714377583202,False
2024-10-04,ridge_full,10,0.2,2.0529470480807683,1.8035095696340808,False
2024-10-07,ridge_full,10,0.3,2.0324999819409877,1.894640855846026,False
2024-10-08,ridge_full,10,0.5,1.8933076737501167,1.7927472191951523,False
2024-10-09,ridge_full,10,0.6,1.0376415914173873,1.2458586737431476,False
2024-10-11,ridge_full,10,0.6,1.0528797171791326,1.0891935275508213,False
2024-10-14,ridge_full,10,0.5,1.1413877389379539,1.2415174449633182,False
2024-10-15,ridge_full,10,0.4,1.0829316311128576,1.0585634876694594,False
2024-10-16,ridge_full,10,0.2,2.080097228846069,2.114543161302586,False
2024-10-17,ridge_full,10,0.3,1.0031699857077672,0.826002005734332,False
2024-10-18,ridge_full,10,0.7,1.4928096422646682,1.5652294438681325,False
2024-10-21,ridge_full,10,1.0,1.3684039670666088,1.6677937888185568,False
2024-10-22,ridge_full,10,0.3,0.8171718210310812,0.756097988160187,False
2024-10-23,ridge_full,10,0.6,1.6262682140301539,1.620199637361911,False
2024-10-24,ridge_full,10,0.8,1.2638911627659586,1.5556040761599932,False
2024-10-25,ridge_full,10,0.5,1.3104209300419911,1.3637353463109214,False
2024-10-28,ridge_full,10,0.4,1.9497344647142723,1.8233427004896776,False
2024-10-29,ridge_full,10,0.5,2.6421343835443585,2.5458710927935524,False
2024-10-30,ridge_full,10,0.6,1.7903688528103878,1.819233904208999,False
2024-11-01,ridge_full,10,0.8,0.9500242423914382,1.1881485785728851,True
2024-11-04,ridge_full,10,0.5,1.1883589441658216,1.2096531972935642,False
2024-11-05,ridge_full,10,0.1,1.4553334268996672,1.3427172194599801,False
2024-11-06,ridge_full,10,0.6,1.0614998063817198,0.831191772764891,False
2024-11-07,ridge_full,10,0.8,2.377400230284801,2.5578608805724743,False
2024-11-08,ridge_full,10,0.5,1.8217913209502115,1.9449335277337798,False
2024-11-11,ridge_full,10,0.3,1.2682785514652757,1.1796585216385758,False
2024-11-12,ridge_full,10,0.5,1.9638040415537934,1.982074829897702,False
2024-11-13,ridge_full,10,0.6,0.7617985366722785,0.7139554764680256,False
2024-11-14,ridge_full,10,0.4,1.952210734599933,1.8431523533664407,False
2024-11-15,ridge_full,10,0.4,0.43208861957589306,0.46027129609379597,False
2024-11-18,ridge_full,10,0.3,1.8430279357595272,1.6817843637707264,False
2024-11-19,ridge_full,10,0.5,1.4277819622276386,1.3507727340440634,False
2024-11-20,ridge_full,10,0.0,1.3480370209535253,0.9678099774475257,False
2024-11-21,ridge_full,10,0.4,0.9129375826854405,0.8258153301710823,False
2024-11-22,ridge_full,10,0.4,1.208161655620971,1.2179665732657008,False
2024-11-25,ridge_full,10,0.6,1.0912115649368346,1.104162673885507,False
2024-11-26,ridge_full,10,0.7,0.7881921500628445,0.8495785977466651,True
2024-11-27,ridge_full,10,0.8,2.2419120093711418,2.5338461892128583,False
2024-11-28,ridge_full,10,0.7,0.98925769209362,1.1209934352405981,True
2024-11-29,ridge_full,10,0.5,1.3640919642491596,1.2200065913283153,False
2024-12-02,ridge_full,10,0.5,0.6361458673471126,0.590292665685529,False
2024-12-03,ridge_full,10,0.7,1.2279213934489446,1.38069672469602,False
2024-12-04,ridge_full,10,0.6,3.4264150644427147,3.564113104232696,False
2024-12-05,ridge_full,10,0.1,1.819142414808789,1.2586017560537888,False
2024-12-06,ridge_full,10,0.6,1.389682852569686,1.462394271688393,False
2024-12-09,ridge_full,10,0.4,1.5444337862121218,1.2895284637328042,False
2024-12-10,ridge_full,10,0.5,1.0511767884024064,1.0460279031934516,False
2024-12-11,ridge_full,10,0.2,0.9352429459210061,0.8293485969290348,False
2024-12-12,ridge_full,10,0.4,1.0538355186466377,1.0780823048147248,False
2024-12-13,ridge_full,10,0.4,2.6817857744003266,2.553120648269933,False
2024-12-16,ridge_full,10,0.3,2.36362114945498,2.295085255879452,False
2024-12-17,ridge_full,10,0.6,1.0368543983460383,1.0284656697511751,False
2024-12-18,ridge_full,10,0.5,1.066345716514134,1.0076234096111047,False
2024-12-19,ridge_full,10,0.4,1.1674157000115915,1.0430122355302562,False
