date,ticker,interval,lo_pct,hi_pct,actual_pct,width_pp,covered,interval_score
2026-09-01,3026.TW,50,-4.710247443145368,6.94196550649986,-1.482479784366575,11.652212949645229,True,11.652212949645229
2026-09-01,3026.TW,80_sigma20,-7.181188852791582,9.19726303339461,-1.482479784366575,16.37845188618619,True,16.37845188618619
2026-09-01,3026.TW,80_sigma5,-7.59566784673535,9.52889171637649,-1.482479784366575,17.12455956311184,True,17.12455956311184
2026-09-02,3026.TW,50,-4.725437397262784,6.893569940826627,-6.155950752393979,11.61900733808941,False,17.34106075861419
2026-09-02,3026.TW,80_sigma20,-7.215626807721831,9.126444907697417,-6.155950752393979,16.342071715419248,True,16.342071715419248
2026-09-02,3026.TW,80_sigma5,-7.506515474370515,9.310504112472398,-6.155950752393979,16.81701958684291,True,16.81701958684291
2026-09-03,3026.TW,50,-4.796701495719106,6.870927398276479,-6.99708454810496,11.667628893995586,False,20.469161103539
2026-09-03,3026.TW,80_sigma20,-7.2944828764828795,9.088411022845184,-6.99708454810496,16.382893899328064,True,16.382893899328064
2026-09-03,3026.TW,80_sigma5,-8.87712543456797,10.0,-6.99708454810496,18.877125434567972,True,18.877125434567972
2026-09-04,3026.TW,50,-4.911299337119944,6.920213330955393,9.874608150470207,11.831512668075337,False,23.649091946134593
2026-09-04,3026.TW,80_sigma20,-7.38657001965756,9.13950781338925,9.874608150470207,16.52607783304681,False,23.877081203856388
2026-09-04,3026.TW,80_sigma5,-8.396087215616127,10.0,9.874608150470207,18.396087215616127,True,18.396087215616127
2026-09-07,3026.TW,50,-4.931820210082602,6.921197708709311,9.985734664764625,11.853017918791913,False,24.111165743013167
2026-09-07,3026.TW,80_sigma20,-7.412773257215576,9.156657343824463,9.985734664764625,16.56943060104004,False,24.860203810441654
2026-09-07,3026.TW,80_sigma5,-8.585808513764599,10.0,9.985734664764625,18.585808513764597,True,18.585808513764597
2026-09-08,3026.TW,50,-4.971147315429162,6.957244889663171,-3.11284046692607,11.928392205092333,True,11.928392205092333
2026-09-08,3026.TW,80_sigma20,-7.468185003250488,9.20235782429541,-3.11284046692607,16.670542827545898,True,16.670542827545898
2026-09-08,3026.TW,80_sigma5,-10.0,10.0,-3.11284046692607,20.0,True,20.0
2026-09-09,3026.TW,50,-4.940026641331256,6.858214259586871,1.4725568942436371,11.798240900918127,True,11.798240900918127
2026-09-09,3026.TW,80_sigma20,-7.456787876340993,9.094846061918386,1.4725568942436371,16.55163393825938,True,16.55163393825938
2026-09-09,3026.TW,80_sigma5,-10.0,10.0,1.4725568942436371,20.0,True,20.0
2026-09-10,3026.TW,50,-4.942093804499947,6.784918740413033,5.936675461741414,11.72701254491298,True,11.72701254491298
2026-09-10,3026.TW,80_sigma20,-7.482168999400486,8.99848016807114,5.936675461741414,16.480649167471626,True,16.480649167471626
2026-09-10,3026.TW,80_sigma5,-10.0,10.0,5.936675461741414,20.0,True,20.0
2026-08-31,2472.TW,50,-1.9580743749062703,5.161945744268148,-3.655913978494618,7.120020119174418,False,13.91137853352781
2026-08-31,2472.TW,80_sigma20,-4.947272087736759,10.0,-3.655913978494618,14.94727208773676,True,14.94727208773676
2026-08-31,2472.TW,80_sigma5,-3.307879780487901,8.207135995369804,-3.655913978494618,11.515015775857705,False,14.995357755924875
2026-09-01,2472.TW,50,-1.9791806125925095,5.132532157926372,0.0,7.111712770518881,True,7.111712770518881
2026-09-01,2472.TW,80_sigma20,-4.962874443185409,10.0,0.0,14.96287444318541,True,14.96287444318541
2026-09-01,2472.TW,80_sigma5,-5.751455202279694,10.0,0.0,15.751455202279693,True,15.751455202279693
2026-09-02,2472.TW,50,-1.9911240727441726,5.11184696264438,-3.125,7.102971035388553,False,11.638474744411862
2026-09-02,2472.TW,80_sigma20,-4.963113272776042,10.0,-3.125,14.963113272776042,True,14.963113272776042
2026-09-02,2472.TW,80_sigma5,-5.725862695352208,10.0,-3.125,15.725862695352209,True,15.725862695352209
2026-09-03,2472.TW,50,-2.014970218309887,5.099092637667187,-4.608294930875578,7.114062855977075,False,17.487361706239838
2026-09-03,2472.TW,80_sigma20,-4.987517243647322,10.0,-4.608294930875578,14.987517243647321,True,14.987517243647321
2026-09-03,2472.TW,80_sigma5,-6.72439483874007,10.0,-4.608294930875578,16.724394838740068,True,16.724394838740068
2026-09-04,2472.TW,50,-2.02254771080349,5.12140344467495,8.695652173913038,7.14395115547844,False,21.44094607243079
2026-09-04,2472.TW,80_sigma20,-4.99878966177524,10.0,8.695652173913038,14.998789661775241,True,14.998789661775241
2026-09-04,2472.TW,80_sigma5,-4.311182873427339,9.36306518011112,8.695652173913038,13.67424805353846,True,13.67424805353846
2026-09-07,2472.TW,50,-2.0850812861653205,5.187397784921729,0.4444444444444473,7.27247907108705,True,7.27247907108705
2026-09-07,2472.TW,80_sigma20,-5.096415932661508,10.0,0.4444444444444473,15.096415932661507,True,15.096415932661507
2026-09-07,2472.TW,80_sigma5,-9.0871505138432,10.0,0.4444444444444473,19.0871505138432,True,19.0871505138432
2026-09-08,2472.TW,50,-2.068966222428625,5.160498214387243,-4.6460176991150455,7.229464436815867,False,17.53767034356155
2026-09-08,2472.TW,80_sigma20,-5.064700060825649,10.0,-4.6460176991150455,15.064700060825649,True,15.064700060825649
2026-09-08,2472.TW,80_sigma5,-8.993840744667038,10.0,-4.6460176991150455,18.99384074466704,True,18.99384074466704
2026-09-09,2472.TW,50,-2.098157114568466,5.1500441499383385,-0.2320185614849146,7.248201264506804,True,7.248201264506804
2026-09-09,2472.TW,80_sigma20,-5.106387814120744,10.0,-0.2320185614849146,15.106387814120744,True,15.106387814120744
2026-09-09,2472.TW,80_sigma5,-9.64538997032287,10.0,-0.2320185614849146,19.64538997032287,True,19.64538997032287
2026-09-10,2472.TW,50,-2.094488009837492,5.130969151881559,0.930232558139532,7.225457161719051,True,7.225457161719051
2026-09-10,2472.TW,80_sigma20,-5.087937254407402,10.0,0.930232558139532,15.087937254407402,True,15.087937254407402
2026-09-10,2472.TW,80_sigma5,-9.445952242901392,10.0,0.930232558139532,19.44595224290139,True,19.44595224290139
2026-08-31,3357.TWO,50,-3.1196319683704727,2.6457821949634903,-3.363228699551568,5.765414163333963,False,6.7398010880583445
2026-08-31,3357.TWO,80_sigma20,-5.282880701504487,5.344906248532075,-3.363228699551568,10.627786950036562,True,10.627786950036562
2026-08-31,3357.TWO,80_sigma5,-3.1011952847743864,2.866674817674068,-3.363228699551568,5.967870102448455,False,8.588204250220272
2026-09-01,3357.TWO,50,-3.149073610593165,2.6141982176793466,0.0,5.7632718282725115,True,5.7632718282725115
2026-09-01,3357.TWO,80_sigma20,-5.309390325754255,5.311727304666609,0.0,10.621117630420864,True,10.621117630420864
2026-09-01,3357.TWO,80_sigma5,-4.557710899186871,4.380958063579478,0.0,8.93866896276635,True,8.93866896276635
2026-09-02,3357.TWO,50,-3.1583413795566067,2.608149977121304,-3.0162412993039456,5.766491356677911,True,5.766491356677911
