date,ticker,method,asof,train_target_end,train_n,predicted_pct,actual_pct,abs_error_pp,direction_correct,signal,news_available,context_available_at,vol20,trend,lo50,hi50,width50,covered50,interval_score50,lo80,hi80,width80,covered80,interval_score80,vs_yesterday_prediction_pp
2024-04-19,2327.TW,zero,2024-04-18,2024-04-18,60,0.0,-0.8431691684949727,0.8431691684949727,False,0,0,,1.7315862813968739,-1.0,,,,,,,,,,,0.0
2024-04-19,2327.TW,history_median,2024-04-18,2024-04-18,60,0.17499842316253122,-0.8431691684949727,1.018167591657504,False,1,0,,1.7315862813968739,-1.0,,,,,,,,,,,0.0
2024-04-19,2327.TW,frozen_full,2024-04-18,2024-04-18,60,0.06471375864003173,-0.8431691684949727,0.9078829271350044,False,1,0,,1.7315862813968739,-1.0,,,,,,,,,,,0.0
2024-04-19,2327.TW,yesterday_full,2024-04-18,2024-04-18,60,0.06471375864003173,-0.8431691684949727,0.9078829271350044,False,1,0,,1.7315862813968739,-1.0,,,,,,,,,,,0.0
2024-04-19,2327.TW,ridge_price,2024-04-18,2024-04-18,60,0.18886532256864988,-0.8431691684949727,1.0320344910636225,False,1,0,,1.7315862813968739,-1.0,,,,,,,,,,,0.0
2024-04-19,2327.TW,ridge_strategy,2024-04-18,2024-04-18,60,0.06471375864003173,-0.8431691684949727,0.9078829271350044,False,1,0,,1.7315862813968739,-1.0,,,,,,,,,,,0.0
2024-04-19,2327.TW,ridge_full,2024-04-18,2024-04-18,60,0.06471375864003173,-0.8431691684949727,0.9078829271350044,False,1,0,,1.7315862813968739,-1.0,,,,,,,,,,,0.0
2024-04-19,2327.TW,tree_full,2024-04-18,2024-04-18,60,1.1935092161870635,-0.8431691684949727,2.036678384682036,False,1,0,,1.7315862813968739,-1.0,,,,,,,,,,,0.0
2024-04-22,2327.TW,zero,2024-04-19,2024-04-19,61,0.0,1.8707470594888198,1.8707470594888198,False,0,0,,1.745490833092244,-1.0,,,,,,,,,,,0.03075940450512671
2024-04-22,2327.TW,history_median,2024-04-19,2024-04-19,61,0.1730115106950425,1.8707470594888198,1.6977355487937773,True,1,0,,1.745490833092244,-1.0,,,,,,,,,,,0.03075940450512671
2024-04-22,2327.TW,frozen_full,2024-04-19,2024-04-18,60,0.1013828144137227,1.8707470594888198,1.769364245075097,True,1,0,,1.745490833092244,-1.0,,,,,,,,,,,0.03075940450512671
2024-04-22,2327.TW,yesterday_full,2024-04-19,2024-04-18,60,0.1013828144137227,1.8707470594888198,1.769364245075097,True,1,0,,1.745490833092244,-1.0,,,,,,,,,,,0.03075940450512671
2024-04-22,2327.TW,ridge_price,2024-04-19,2024-04-19,61,0.21309759334670747,1.8707470594888198,1.6576494661421124,True,1,0,,1.745490833092244,-1.0,,,,,,,,,,,0.03075940450512671
2024-04-22,2327.TW,ridge_strategy,2024-04-19,2024-04-19,61,0.07062340990859602,1.8707470594888198,1.8001236495802238,True,1,0,,1.745490833092244,-1.0,,,,,,,,,,,0.03075940450512671
2024-04-22,2327.TW,ridge_full,2024-04-19,2024-04-19,61,0.07062340990859599,1.8707470594888198,1.8001236495802238,True,1,0,,1.745490833092244,-1.0,,,,,,,,,,,0.03075940450512671
2024-04-22,2327.TW,tree_full,2024-04-19,2024-04-19,61,0.8113858531747824,1.8707470594888198,1.0593612063140374,True,1,0,,1.745490833092244,-1.0,,,,,,,,,,,0.03075940450512671
2024-04-23,2327.TW,zero,2024-04-22,2024-04-22,62,0.0,1.335554815411677,1.335554815411677,False,0,0,,1.7789165428666056,-1.0,,,,,,,,,,,0.19669605134540716
2024-04-23,2327.TW,history_median,2024-04-22,2024-04-22,62,0.17499842316253122,1.335554815411677,1.1605563922491458,True,1,0,,1.7789165428666056,-1.0,,,,,,,,,,,0.19669605134540716
2024-04-23,2327.TW,frozen_full,2024-04-22,2024-04-18,60,-0.010029946407370673,1.335554815411677,1.3455847618190477,False,-1,0,,1.7789165428666056,-1.0,,,,,,,,,,,0.19669605134540716
2024-04-23,2327.TW,yesterday_full,2024-04-22,2024-04-19,61,-0.06570605489149092,1.335554815411677,1.401260870303168,False,-1,0,,1.7789165428666056,-1.0,,,,,,,,,,,0.19669605134540716
2024-04-23,2327.TW,ridge_price,2024-04-22,2024-04-22,62,0.17531273184335344,1.335554815411677,1.1602420835683236,True,1,0,,1.7789165428666056,-1.0,,,,,,,,,,,0.19669605134540716
2024-04-23,2327.TW,ridge_strategy,2024-04-22,2024-04-22,62,0.1309899964539162,1.335554815411677,1.2045648189577607,True,1,0,,1.7789165428666056,-1.0,,,,,,,,,,,0.19669605134540716
2024-04-23,2327.TW,ridge_full,2024-04-22,2024-04-22,62,0.13098999645391624,1.335554815411677,1.2045648189577607,True,1,0,,1.7789165428666056,-1.0,,,,,,,,,,,0.19669605134540716
2024-04-23,2327.TW,tree_full,2024-04-22,2024-04-22,62,-0.29196824036976277,1.335554815411677,1.6275230557814397,False,-1,0,,1.7789165428666056,-1.0,,,,,,,,,,,0.19669605134540716
2024-04-24,2327.TW,zero,2024-04-23,2024-04-23,63,0.0,2.8006643474328463,2.8006643474328463,False,0,0,,1.797571370708035,-1.0,,,,,,,,,,,0.08644850205954113
2024-04-24,2327.TW,history_median,2024-04-23,2024-04-23,63,0.17698533563001995,2.8006643474328463,2.6236790118028264,True,1,0,,1.797571370708035,-1.0,,,,,,,,,,,0.08644850205954113
2024-04-24,2327.TW,frozen_full,2024-04-23,2024-04-18,60,-0.7350094400269793,2.8006643474328463,3.5356737874598254,False,-1,0,,1.797571370708035,-1.0,,,,,,,,,,,0.08644850205954113
2024-04-24,2327.TW,yesterday_full,2024-04-23,2024-04-22,62,-0.6449969955719836,2.8006643474328463,3.44566134300483,False,-1,0,,1.797571370708035,-1.0,,,,,,,,,,,0.08644850205954113
2024-04-24,2327.TW,ridge_price,2024-04-23,2024-04-23,63,-0.5107446771603448,2.8006643474328463,3.311409024593191,False,-1,0,,1.797571370708035,-1.0,,,,,,,,,,,0.08644850205954113
2024-04-24,2327.TW,ridge_strategy,2024-04-23,2024-04-23,63,-0.5585484935124425,2.8006643474328463,3.359212840945289,False,-1,0,,1.797571370708035,-1.0,,,,,,,,,,,0.08644850205954113
2024-04-24,2327.TW,ridge_full,2024-04-23,2024-04-23,63,-0.5585484935124425,2.8006643474328463,3.359212840945289,False,-1,0,,1.797571370708035,-1.0,,,,,,,,,,,0.08644850205954113
2024-04-24,2327.TW,tree_full,2024-04-23,2024-04-23,63,-0.9789902902982293,2.8006643474328463,3.779654637731076,False,-1,0,,1.797571370708035,-1.0,,,,,,,,,,,0.08644850205954113
2024-04-25,2327.TW,zero,2024-04-24,2024-04-24,64,0.0,-1.442317055009057,1.442317055009057,False,0,0,,1.8656723584709884,-1.0,,,,,,,,,,,0.4209599477632817
2024-04-25,2327.TW,history_median,2024-04-24,2024-04-24,64,0.1793987750737025,-1.442317055009057,1.6217158300827594,False,1,0,,1.8656723584709884,-1.0,,,,,,,,,,,0.4209599477632817
2024-04-25,2327.TW,frozen_full,2024-04-24,2024-04-18,60,-1.3197078103216642,-1.442317055009057,0.12260924468739276,True,-1,0,,1.8656723584709884,-1.0,,,,,,,,,,,0.4209599477632817
2024-04-25,2327.TW,yesterday_full,2024-04-24,2024-04-23,63,-1.184432885367499,-1.442317055009057,0.2578841696415579,True,-1,0,,1.8656723584709884,-1.0,,,,,,,,,,,0.4209599477632817
2024-04-25,2327.TW,ridge_price,2024-04-24,2024-04-24,64,-0.48730118890672475,-1.442317055009057,0.9550158661023322,True,-1,0,,1.8656723584709884,-1.0,,,,,,,,,,,0.4209599477632817
2024-04-25,2327.TW,ridge_strategy,2024-04-24,2024-04-24,64,-0.7634729376042176,-1.442317055009057,0.6788441174048393,True,-1,0,,1.8656723584709884,-1.0,,,,,,,,,,,0.4209599477632817
2024-04-25,2327.TW,ridge_full,2024-04-24,2024-04-24,64,-0.7634729376042173,-1.442317055009057,0.6788441174048396,True,-1,0,,1.8656723584709884,-1.0,,,,,,,,,,,0.4209599477632817
2024-04-25,2327.TW,tree_full,2024-04-24,2024-04-24,64,-0.5438368187146477,-1.442317055009057,0.8984802362944092,True,-1,0,,1.8656723584709884,-1.0,,,,,,,,,,,0.4209599477632817
2024-04-26,2327.TW,zero,2024-04-25,2024-04-25,65,0.0,0.0,0.0,True,0,0,,1.8902154288068864,1.0,,,,,,,,,,,0.026248058200854636
2024-04-26,2327.TW,history_median,2024-04-25,2024-04-25,65,0.17698533563001995,0.0,0.17698533563001995,False,1,0,,1.8902154288068864,1.0,,,,,,,,,,,0.026248058200854636
2024-04-26,2327.TW,frozen_full,2024-04-25,2024-04-18,60,-0.529364643085182,0.0,0.529364643085182,False,-1,0,,1.8902154288068864,1.0,,,,,,,,,,,0.026248058200854636
2024-04-26,2327.TW,yesterday_full,2024-04-25,2024-04-24,64,0.01602706780129733,0.0,0.01602706780129733,False,1,0,,1.8902154288068864,1.0,,,,,,,,,,,0.026248058200854636
2024-04-26,2327.TW,ridge_price,2024-04-25,2024-04-25,65,-0.0739291098367728,0.0,0.0739291098367728,False,-1,0,,1.8902154288068864,1.0,,,,,,,,,,,0.026248058200854636
2024-04-26,2327.TW,ridge_strategy,2024-04-25,2024-04-25,65,-0.010220990399557359,0.0,0.010220990399557359,False,-1,0,,1.8902154288068864,1.0,,,,,,,,,,,0.026248058200854636
2024-04-26,2327.TW,ridge_full,2024-04-25,2024-04-25,65,-0.010220990399557307,0.0,0.010220990399557307,False,-1,0,,1.8902154288068864,1.0,,,,,,,,,,,0.026248058200854636
2024-04-26,2327.TW,tree_full,2024-04-25,2024-04-25,65,0.3617661452362666,0.0,0.3617661452362666,False,1,0,,1.8902154288068864,1.0,,,,,,,,,,,0.026248058200854636
2024-04-29,2327.TW,zero,2024-04-26,2024-04-26,66,0.0,2.6016239678984476,2.6016239678984476,False,0,0,,1.889680767977226,1.0,,,,,,,,,,,0.010213772934777599
2024-04-29,2327.TW,history_median,2024-04-26,2024-04-26,66,0.17499842316253122,2.6016239678984476,2.4266255447359164,True,1,0,,1.889680767977226,1.0,,,,,,,,,,,0.010213772934777599
2024-04-29,2327.TW,frozen_full,2024-04-26,2024-04-18,60,-0.06434916727587023,2.6016239678984476,2.6659731351743177,False,-1,0,,1.889680767977226,1.0,,,,,,,,,,,0.010213772934777599
2024-04-29,2327.TW,yesterday_full,2024-04-26,2024-04-25,65,0.32795717428920146,2.6016239678984476,2.2736667936092463,True,1,0,,1.889680767977226,1.0,,,,,,,,,,,0.010213772934777599
2024-04-29,2327.TW,ridge_price,2024-04-26,2024-04-26,66,0.19750147491123762,2.6016239678984476,2.40412249298721,True,1,0,,1.889680767977226,1.0,,,,,,,,,,,0.010213772934777599
2024-04-29,2327.TW,ridge_strategy,2024-04-26,2024-04-26,66,0.3381709472239791,2.6016239678984476,2.2634530206744685,True,1,0,,1.889680767977226,1.0,,,,,,,,,,,0.010213772934777599
2024-04-29,2327.TW,ridge_full,2024-04-26,2024-04-26,66,0.33817094722397906,2.6016239678984476,2.2634530206744685,True,1,0,,1.889680767977226,1.0,,,,,,,,,,,0.010213772934777599
2024-04-29,2327.TW,tree_full,2024-04-26,2024-04-26,66,1.2166962079300045,2.6016239678984476,1.384927759968443,True,1,0,,1.889680767977226,1.0,,,,,,,,,,,0.010213772934777599
2024-04-30,2327.TW,zero,2024-04-29,2024-04-29,67,0.0,-0.9508654492294877,0.9508654492294877,False,0,0,,1.9109468397116125,1.0,,,,,,,,,,,0.1351236594826314
2024-04-30,2327.TW,history_median,2024-04-29,2024-04-29,67,0.17698533563001995,-0.9508654492294877,1.1278507848595076,False,1,0,,1.9109468397116125,1.0,,,,,,,,,,,0.1351236594826314
2024-04-30,2327.TW,frozen_full,2024-04-29,2024-04-18,60,-1.2988145457362434,-0.9508654492294877,0.34794909650675576,True,-1,0,,1.9109468397116125,1.0,,,,,,,,,,,0.1351236594826314
2024-04-30,2327.TW,yesterday_full,2024-04-29,2024-04-26,66,-0.8064865074871117,-0.9508654492294877,0.14437894174237598,True,-1,0,,1.9109468397116125,1.0,,,,,,,,,,,0.1351236594826314
2024-04-30,2327.TW,ridge_price,2024-04-29,2024-04-29,67,-0.49695788130718277,-0.9508654492294877,0.4539075679223049,True,-1,0,,1.9109468397116125,1.0,,,,,,,,,,,0.1351236594826314
2024-04-30,2327.TW,ridge_strategy,2024-04-29,2024-04-29,67,-0.6713628480044803,-0.9508654492294877,0.27950260122500736,True,-1,0,,1.9109468397116125,1.0,,,,,,,,,,,0.1351236594826314
2024-04-30,2327.TW,ridge_full,2024-04-29,2024-04-29,67,-0.6713628480044803,-0.9508654492294877,0.27950260122500736,True,-1,0,,1.9109468397116125,1.0,,,,,,,,,,,0.1351236594826314
2024-04-30,2327.TW,tree_full,2024-04-29,2024-04-29,67,-1.3493429203370408,-0.9508654492294877,0.39847747110755316,True,-1,0,,1.9109468397116125,1.0,,,,,,,,,,,0.1351236594826314
2024-05-02,2327.TW,zero,2024-04-30,2024-04-30,68,0.0,0.0,0.0,True,0,0,,1.9293893017536758,1.0,,,,,,,,,,,0.01262893438986093
2024-05-02,2327.TW,history_median,2024-04-30,2024-04-30,68,0.17499842316253122,0.0,0.17499842316253122,False,1,0,,1.9293893017536758,1.0,,,,,,,,,,,0.01262893438986093
2024-05-02,2327.TW,frozen_full,2024-04-30,2024-04-18,60,-0.41980584116869585,0.0,0.41980584116869585,False,-1,0,,1.9293893017536758,1.0,,,,,,,,,,,0.01262893438986093
2024-05-02,2327.TW,yesterday_full,2024-04-30,2024-04-29,67,0.2584647809138508,0.0,0.2584647809138508,False,1,0,,1.9293893017536758,1.0,,,,,,,,,,,0.01262893438986093
2024-05-02,2327.TW,ridge_price,2024-04-30,2024-04-30,68,0.18038143332976223,0.0,0.18038143332976223,False,1,0,,1.9293893017536758,1.0,,,,,,,,,,,0.01262893438986093
2024-05-02,2327.TW,ridge_strategy,2024-04-30,2024-04-30,68,0.24583584652398985,0.0,0.24583584652398985,False,1,0,,1.9293893017536758,1.0,,,,,,,,,,,0.01262893438986093
2024-05-02,2327.TW,ridge_full,2024-04-30,2024-04-30,68,0.24583584652398985,0.0,0.24583584652398985,False,1,0,,1.9293893017536758,1.0,,,,,,,,,,,0.01262893438986093
2024-05-02,2327.TW,tree_full,2024-04-30,2024-04-30,68,0.028815941640488407,0.0,0.028815941640488407,False,1,0,,1.9293893017536758,1.0,,,,,,,,,,,0.01262893438986093
