date,mae_new,accuracy_new,mae_old,accuracy_old,historical_advantage_pp,use_new,selected_mae
2024-09-09,1.3277962996304171,0.4,1.3371966532292574,0.3,0.021990377453942632,True,1.3277962996304171
2024-09-10,1.9024773934295491,0.3,1.9402076484861546,0.3,0.019744661316290334,True,1.9024773934295491
2024-09-11,0.9495582401117826,0.5,0.9696334150082994,0.5,0.01710896231293616,True,0.9495582401117826
2024-09-12,2.3332761553993047,0.5,2.32231066143171,0.5,0.012547860778185321,True,2.3332761553993047
2024-09-13,1.0588030005797642,0.6,1.005058309192933,0.6,0.011093717916595625,True,1.0588030005797642
2024-09-16,1.2604913233086728,0.6,1.2579922854298846,0.6,0.00789535164594778,True,1.2604913233086728
2024-09-18,1.9838217591165777,0.0,1.9632489148557695,0.1,0.005331974015969315,True,1.9838217591165777
2024-09-19,1.605610650424964,0.6,1.5624204503803523,0.6,0.0035422991404424784,True,1.605610650424964
2024-09-20,1.0953322157365535,0.3,1.0824476683445206,0.2,0.0016320470639915874,True,1.0953322157365535
2024-09-23,3.329610242822755,0.4,3.328064526697792,0.4,0.0014354500004908732,True,3.329610242822755
2024-09-24,1.044157630987948,0.6,1.1393561477152012,0.5,0.002246866005512993,True,1.044157630987948
2024-09-25,1.5008691733976618,0.7,1.4476463568236877,0.8,0.007043111867738072,True,1.5008691733976618
2024-09-26,1.4628273883188618,0.5,1.521081684302709,0.5,0.004504415871179052,True,1.4628273883188618
2024-09-27,0.9917981860549767,0.2,1.0117854551226153,0.2,0.0075616534656534565,True,0.9917981860549767
2024-09-30,1.4184765917692714,0.2,1.4135435569053505,0.2,0.008186672514966414,True,1.4184765917692714
2024-10-01,0.6823332189099123,0.6,0.6733086339767341,0.6,0.007349189771743159,True,0.6823332189099123
2024-10-04,2.0529470480807683,0.2,2.0577287834357354,0.2,0.007269770687441645,True,2.0529470480807683
2024-10-07,2.0324999819409877,0.3,2.0150240792486938,0.2,0.00744262332416259,True,2.0324999819409877
2024-10-08,1.8933076737501167,0.5,1.8775253344391802,0.5,0.004545916346846668,True,1.8933076737501167
2024-10-09,1.0376415914173873,0.6,1.1044693968284542,0.6,0.0010512885111554128,True,1.0376415914173873
2024-10-11,1.0528797171791329,0.6,1.0584093188267958,0.6,0.00332070983334013,True,1.0528797171791329
2024-10-14,1.1413877389379539,0.5,1.1377275585810238,0.5,0.0031271722357812614,True,1.1413877389379539
2024-10-15,1.0829316311128576,0.4,1.0752259985584642,0.4,0.001057650465104487,True,1.0829316311128576
2024-10-16,2.080097228846069,0.2,2.050079756449686,0.2,-0.00033138990744102095,False,2.050079756449686
2024-10-17,1.0031699857077672,0.3,0.9822583256197263,0.3,-0.0012839888288804391,False,0.9822583256197263
2024-10-18,1.4928096422646682,0.7,1.4793172425236016,0.9,0.00035766273605907227,True,1.4928096422646682
2024-10-21,1.3684039670666088,1.0,1.3738224989380383,1.0,-0.00019200535705484744,False,1.3738224989380383
2024-10-22,0.8171718210310812,0.3,0.8247167095451793,0.4,0.0011075634495570363,True,0.8171718210310812
2024-10-23,1.6262682140301539,0.6,1.6345875129414835,0.6,0.003644317877492531,True,1.6262682140301539
2024-10-24,1.2638911627659586,0.8,1.2686397105918115,0.8,0.00470451019266066,True,1.2638911627659586
2024-10-25,1.3104209300419911,0.5,1.2842427248119892,0.6,0.005019223390201455,True,1.3104209300419911
2024-10-28,1.9497344647142723,0.4,1.9308172148403862,0.4,-0.001049612707661307,False,1.9308172148403862
2024-10-29,2.6421343835443585,0.5,2.666494255794274,0.4,0.0006656656273430928,True,2.6421343835443585
2024-10-30,1.7903688528103878,0.6,1.8816160882514577,0.2,-0.0010290555593534978,False,1.8816160882514577
2024-11-01,0.9500242423914382,0.8,1.0397714556023165,0.8,0.002533942759318064,True,0.9500242423914382
2024-11-04,1.1883589441658216,0.5,1.1787921088939957,0.5,0.007267955163058027,True,1.1883589441658216
2024-11-05,1.4553334268996674,0.1,1.4848450849280148,0.1,0.007240842646125639,True,1.4553334268996674
2024-11-06,1.06149980638172,0.6,0.823228391832731,0.6,0.008477338779794657,True,1.06149980638172
2024-11-07,2.377400230284801,0.8,2.25976250106946,0.8,-0.0025624368130400975,False,2.25976250106946
2024-11-08,1.8217913209502115,0.5,1.830539053776628,0.7,-0.007655206308260337,False,1.830539053776628
2024-11-11,1.2682785514652757,0.3,1.2405763934687897,0.3,-0.010559209937492858,False,1.2405763934687897
2024-11-12,1.9638040415537934,0.5,1.9799971921170207,0.5,-0.012220797919700304,False,1.9799971921170207
2024-11-13,0.7617985366722785,0.6,0.7349923796025672,0.6,-0.011228131373692435,False,0.7349923796025672
2024-11-14,1.9522107345999327,0.4,1.9617236133326899,0.4,-0.012183157599458327,False,1.9617236133326899
2024-11-15,0.43208861957589306,0.4,0.38231573981427147,0.4,-0.010206640043001324,False,0.38231573981427147
2024-11-18,1.8430279357595272,0.3,1.841343310845018,0.3,-0.01164970102668036,False,1.841343310845018
2024-11-19,1.4277819622276386,0.5,1.3771324389730366,0.5,-0.011059312285352497,False,1.3771324389730366
2024-11-20,1.3480370209535253,0.0,1.31074675021297,0.0,-0.013862715041654072,False,1.31074675021297
2024-11-21,0.9129375826854405,0.4,0.8867498362939223,0.4,-0.016104473004386742,False,0.8867498362939223
2024-11-22,1.2081616556209709,0.4,1.2259225824069397,0.4,-0.017829825269529132,False,1.2259225824069397
2024-11-25,1.0912115649368346,0.6,1.098460284234263,0.6,-0.01717920632152333,False,1.098460284234263
2024-11-26,0.7881921500628446,0.7,0.7599073674195973,0.8,-0.015507860095151815,False,0.7599073674195973
2024-11-27,2.2419120093711418,0.8,2.27740645593789,0.8,-0.015976236733619874,False,2.27740645593789
2024-11-28,0.98925769209362,0.7,0.9953036483177223,0.7,-0.015419508017778227,False,0.9953036483177223
2024-11-29,1.3640919642491596,0.5,1.3262690565018727,0.5,-0.019679571978626603,False,1.3262690565018727
