Date,Close,High,Low,Open,Volume,MA5,MA20,MA60,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_mid,BB_lower,Volume_MA20,Volume_ratio,ATR,pct_change,usdtwd_pct,twii_pct,onsemi_pct,vishay_pct
2023-12-13,93.2705307006836,95.10837367015519,93.2705307006836,94.6489129277873,1097337,92.99485626220704,91.25809364318847,82.77338434855143,60.12635657063518,3.014100765308882,3.3211998328820185,-0.30709906757313643,99.0348345215901,91.25809364318847,83.48135276478685,4302656.3,0.25503710347489295,2.900363281431277,0.0,0.46316889472772793,0.10486055359522073,3.40604438032166,1.2484136977304106
2023-12-14,94.189453125,94.64891387195122,92.81107088414635,94.189453125,1344044,93.2705322265625,91.85998725891113,82.99392560323079,62.024350882843976,2.930819389368068,3.2431237441792287,-0.3123043548111606,98.44046624842248,91.85998725891113,85.27950826939978,4274750.05,0.31441464045365647,2.7586939089477567,0.9852226822482102,-1.0043531382914583,1.054327258708887,6.353320603243606,4.251683902732273
2023-12-15,91.89215087890625,95.5678369140625,91.89215087890625,95.5678369140625,1438218,93.2705322265625,92.31944847106934,83.20834058125814,54.97860935453018,2.648910218907048,3.1242810391247926,-0.4753708202177447,97.29549691085417,92.31944847106934,87.3434000312845,4288355.05,0.33537754762166905,2.8809595257755554,-2.439022809745983,0.08762037854230798,0.11759835156519571,-0.6495737902108556,-1.3866302590577861
2023-12-18,90.421875,91.8921479652816,89.96241426017359,91.8921479652816,1427537,92.6089080810547,92.3883674621582,83.41509780883788,50.98664807937622,2.2805672349703343,2.955538278293901,-0.6749710433235667,97.20913273032647,92.3883674621582,87.56760219398993,3836229.85,0.37211977796377343,2.754129804836503,-1.6000015940901724,0.524301763827939,-0.1235713786054915,-2.206654239319983,-0.8271184438050638
2023-12-19,89.96241760253906,91.43269062244559,88.58403533184894,90.60565985786856,1513049,91.94728546142578,92.53998947143555,83.63563906351725,49.77047481349642,1.929338184681498,2.7502982595714203,-0.8209600748899222,96.79552136529759,92.53998947143555,88.2844575775735,3664213.4,0.4129260048009213,2.7667332029378566,-0.5081263770088107,0.08677068074613992,-0.42759115315066376,1.170004420421522,0.8340167501701412
2023-12-20,89.59484100341797,91.43268389579578,89.59484100341797,90.3299809646948,1105463,91.21214752197265,92.50782737731933,83.83627014160156,48.76825384040634,1.602849619600164,2.520808531577169,-0.9179589119770051,96.84553980225667,92.50782737731933,88.170114952382,3315622.85,0.33341035757429405,2.64288116152985,-0.408589062985254,-0.33465989557395215,0.33367432683415466,-4.2128862223521075,-1.819687278068216
2023-12-21,88.49214172363281,89.87052394979024,88.3083532203231,89.13538395818047,956410,90.07268524169922,92.43431358337402,84.00933380126953,45.78939111332611,1.2408230278344945,2.2648114308286345,-1.02398840299414,96.99763054242422,92.43431358337402,87.87099662432382,2741227.3,0.34889846602651303,2.498786437254822,-1.2307620253973028,0.12791495872452874,-0.5186161111112364,3.0553202080549235,1.0109652401233626
2023-12-22,89.31916809082031,89.68673809749004,88.49214433933187,89.31916809082031,536638,89.55808868408204,92.36539459228516,84.21915423075357,48.33815801997216,1.00901714018309,2.0136525726995256,-1.0046354325164355,97.07833585348061,92.36539459228516,87.6524533310897,2636281.35,0.20355869831571657,2.3248944288018087,0.9345760550923954,-0.3736782960108931,0.30147861455658287,0.4303653362638382,1.5846436047455281
2023-12-25,88.6759262084961,90.05430848116701,88.6759262084961,90.05430848116701,510218,89.20889892578126,92.38836784362793,84.42897466023763,46.50668364201737,0.7645913271632736,1.7638403235922753,-0.9992489964290017,97.01993222474367,92.38836784362793,87.7568034625122,2500725.85,0.20402796252136154,2.198692807984357,-0.7201610763662325,-0.36226354270691985,0.04665088698287967,0.4303653362638382,1.5846436047455281
2023-12-26,89.50294494628906,90.42186633791255,88.76780502866475,88.85969576566433,411031,89.11700439453125,92.22296142578125,84.65564193725587,49.17311240389741,0.6303493350524718,1.5371421258843145,-0.9067927908318427,97.02414320261853,92.22296142578125,87.42177964894397,2288573.85,0.17960137052164604,2.1383257841753034,0.9326305043022343,0.127733444468503,0.8343763777672208,1.7378872126501355,0.1642278483319215
2023-12-27,89.50294494628906,90.51375707491212,89.31915646147607,90.51375707491212,658021,89.09862518310547,91.96566314697266,84.8562728881836,49.17311240389741,0.5179905169023726,1.3333118040879262,-0.8153212871855535,96.77099150972919,91.96566314697266,87.16033478421613,2050585.4,0.32089421879235075,2.01249576141007,0.0,-0.5678033131921834,0.7873572184754041,-0.4913983420460899,-0.8196936848823166
2023-12-28,89.31916809082031,91.24890887313268,89.31916809082031,89.4110658505988,1118254,89.26403045654297,91.58431053161621,85.05843556722006,48.54943575705261,0.4093968160134409,1.1485288064730292,-0.7391319904595883,95.91224908085121,91.58431053161621,87.25637198238121,1643868.75,0.6802574718936655,2.001461764197043,-0.2053305123971505,-0.31445393355279405,0.1054642742363665,-0.08230416497647663,-0.5371859828566694
2023-12-29,89.68673706054688,89.77862780844819,88.58403406410171,89.1353855623243,758393,89.33754425048828,91.31322860717773,85.28050829569499,49.91763492681983,0.3489725315229322,0.9886175514830098,-0.6396450199600776,95.3832613250668,91.31322860717773,87.24319588928867,1518919.25,0.4992977737295778,1.893879361550301,0.4115230555582494,-0.4788328985291246,0.11413168589380351,-1.7062891508092815,-0.41544077368331767
2024-01-02,88.6759262084961,90.513769238724,88.49214470979922,90.42187848937556,616243,89.33754425048828,91.03755226135254,85.4796080271403,46.27340028178898,0.21702018902036002,0.8342980789904798,-0.6172778899701198,95.03353149196305,91.03755226135254,87.04157303074204,1449741.45,0.42507096696448876,1.9109120505335642,-1.1270460774689517,-0.044000291677548375,-0.4297116466016604,-2.490125537473631,-1.9190705728483137
2024-01-03,86.65428924560547,88.12456205665637,86.47050076246549,87.9407735735164,1024122,88.76781311035157,90.72971305847167,85.63429311116536,39.98591067062005,-0.05010462552442618,0.6574175380874986,-0.7075221636119248,95.0830446522873,90.72971305847167,86.37638146465605,1409493.85,0.7265884842278666,1.9501805032665027,-2.279803605476105,0.6860424901047546,-1.649228076412912,-2.627378109060352,-1.786479776460892
2024-01-04,84.6326675415039,87.48132274873694,84.6326675415039,86.37861976878047,1006100,87.79375762939453,90.27484664916992,85.75834744771322,34.8817376913227,-0.420088423850828,0.4419163456998333,-0.8620047695506613,95.17498208817001,90.27484664916992,85.37471121016982,1368899.25,0.7349700863668381,2.069977130462041,-2.3329736146951108,0.5275459898703483,-0.055014439343803456,-3.9213222873369924,-1.818975404195644
2024-01-05,85.45970153808594,85.91916229904338,84.72456151622808,84.72456151622808,503894,87.02186431884766,89.90727806091309,85.84258193969727,38.34884863261033,-0.6392002157028287,0.22569303341930091,-0.8648932491221296,95.10048918052712,89.90727806091309,84.71406694129905,1294266.85,0.3893277495286231,1.9655128140723652,0.9772042174807316,0.03898027981255048,-0.17384828156632448,-0.6561680052816987,-0.8381200159026547
2024-01-08,85.00023651123047,87.5732194477881,85.00023651123047,86.2867279795093,657846,86.08456420898438,89.5626823425293,85.92375335693359,37.16495594309059,-0.8402371463251939,0.01250699747040196,-0.8527441437955958,95.10428121337264,89.5626823425293,84.02108347168596,1156084.25,0.5690294630343766,2.046508830403735,-0.5376394003092866,-0.3284639253521182,0.3054917612432817,2.9590562529290487,1.7348892551408923
2024-01-09,84.26509857177734,85.91916007268975,84.08131707648248,85.91916007268975,548625,85.20239868164063,89.08943748474121,86.03861859639485,35.28786032675781,-1.0468128433067818,-0.19935697068503483,-0.8474558726217469,94.74792788722254,89.08943748474121,83.43094708225988,1038204.95,0.5284361242931851,2.01868671917754,-0.8648657575864416,-0.7463136321570363,-0.21152131518220596,-1.167569455484041,-2.5360681931086426
2024-01-10,83.80563354492188,84.54077351020591,83.254282076366,84.26509427052082,554193,84.6326675415039,88.61619262695312,86.06618614196778,34.127673931886605,-1.233382889029457,-0.4061621543539192,-0.8272207346755377,94.38445003875286,88.61619262695312,82.84793521515338,889281.8,0.62319165870706,1.9210606811325233,-0.5452613651950933,1.1070581272880409,-0.3983884913753566,-1.84343527385199,0.44863446325167367
