Date,Close,High,Low,Open,Volume,MA5,MA20,MA60,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_mid,BB_lower,Volume_MA20,Volume_ratio,ATR,pct_change,usdtwd_pct,twii_pct,onsemi_pct,vishay_pct
2023-12-13,63.70039367675781,64.44651404377343,63.70039367675781,64.35324988734635,1531592,63.79365921020508,61.6905179977417,59.64644769032796,59.5823887112436,1.5351582647494695,1.367794343051551,0.16736392169791858,67.16285061929516,61.6905179977417,56.21818537618824,3322239.2,0.4610119584405602,1.6089379962648012,-1.0144980800032233,0.46316889472772793,0.10486055359522073,3.40604438032166,1.2484136977304106
2023-12-14,65.56570434570312,66.03203223687996,63.70039278099577,64.35324898240377,7192322,64.39055938720703,62.09622325897217,59.696189371744794,65.64093558061535,1.619712166199072,1.4181779076810552,0.20153425851801687,67.44711529150545,62.09622325897217,56.74533122643888,3652302.5,1.9692569276504341,1.7052981908807192,2.928256108448357,-1.0043531382914583,1.054327258708887,6.353320603243606,4.251683902732273
2023-12-15,64.63304901123047,68.55020047802063,64.63304901123047,66.96468848327198,24345495,64.52113189697266,62.43197956085205,59.75059432983399,60.73845107849738,1.593099986337549,1.453162323412354,0.13993766292519494,67.51497209159399,62.43197956085205,57.34898703011011,4820924.75,5.049963702503343,2.0002119610019777,-1.422474361832704,0.08762037854230798,0.11759835156519571,-0.6495737902108556,-1.3866302590577861
2023-12-18,64.63304901123047,66.59162474462555,64.35324942834589,65.7522331115708,7562417,64.57709045410157,62.73042945861816,59.8174347559611,60.73845107849738,1.5540950022712607,1.4733488591841355,0.08074614308712524,67.57736743393035,62.73042945861816,57.88349148330598,5142341.95,1.4706172933521078,2.0319670750390015,0.0,0.524301763827939,-0.1235713786054915,-2.206654239319983,-0.8271184438050638
2023-12-19,63.88692092895508,65.37916875381089,63.047529303849025,65.00610501869721,4017115,64.48382339477538,62.95426654815674,59.88738390604655,56.80232370658899,1.4463048685646385,1.4679400610602362,-0.021635192495597755,67.56323232382394,62.95426654815674,58.34530077248953,5244095.8,0.7660262423123544,2.0719233916953828,-1.1544064432822077,0.08677068074613992,-0.42759115315066376,1.170004420421522,0.8340167501701412
2023-12-20,63.980186462402344,65.7522339056751,63.886922305514105,64.53977851933082,3755595,64.5397819519043,63.178103828430174,59.95111535390218,57.175905835250894,1.3528117879177515,1.4449144064317394,-0.09210261851398793,67.50779173220572,63.178103828430174,58.84841592465463,5390721.05,0.6966776735739276,2.0443753363653343,0.14598533172538453,-0.33465989557395215,0.33367432683415466,-4.2128862223521075,-1.819687278068216
2023-12-21,63.980186462402344,64.44651436244258,63.32733024858562,63.42059440547386,2019090,64.22267837524414,63.38328819274902,60.0055201848348,57.175905835250894,1.2641455647566033,1.4087606380967124,-0.14461507334010903,67.43415342035804,63.38328819274902,59.33242296514,5429035.3,0.37190585222387484,1.921016506697552,0.0,0.12791495872452874,-0.5186161111112364,3.0553202080549235,1.0109652401233626
2023-12-22,64.912841796875,65.19264138113182,63.70039353482645,64.16672143152182,2359204,64.27863693237305,63.64909496307373,60.09256801605225,61.07957208550831,1.254671364576808,1.3779427833927316,-0.12327141881592363,67.33501228479138,63.64909496307373,59.96317764135608,5508596.9,0.42827675410411675,1.863847351978594,1.457725252208708,-0.3736782960108931,0.30147861455658287,0.4303653362638382,1.5846436047455281
2023-12-25,64.63304901123047,66.31182516174097,64.63304901123047,65.7522331115708,4739000,64.27863693237305,63.94288158416748,60.18272482554118,59.332240763716726,1.2106306565830778,1.344480358030801,-0.13384970144772312,66.83919118610066,63.94288158416748,61.0465719822343,5705196.8,0.8306461926081148,1.8391711917828484,-0.43102840347070126,-0.36226354270691985,0.04665088698287967,0.4303653362638382,1.5846436047455281
2023-12-26,64.35325622558594,65.00611250047518,64.25999205997314,64.63305583802402,1455930,64.37190399169921,64.1853723526001,60.26044623057047,57.55896239689332,1.1400098152079963,1.30358624946624,-0.16357643425824375,66.19218349908597,64.1853723526001,62.178561206114225,5734916.85,0.2538711611834442,1.6934310916120738,-0.43289430086442815,0.127733444468503,0.8343763777672208,1.7378872126501355,0.1642278483319215
