Date,Close,High,Low,Open,Volume,MA5,MA20,MA60,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_mid,BB_lower,Volume_MA20,Volume_ratio,ATR,pct_change,usdtwd_pct,twii_pct,murata_pct,tdk_pct
2023-12-20,104.47811126708984,104.47811126708984,103.56960595172384,104.47811126708984,117000,103.84215393066407,102.45668258666993,99.49646924336751,59.74605249762153,1.5739140865510848,1.6031501274765243,-0.02923604092543952,107.79884159986186,102.45668258666993,97.114523573478,237050.0,0.49356675806791817,2.254389684139668,1.321590303306519,-0.33465989557395215,0.33367432683415466,0.17680639486283845,2.2539462636961938
2023-12-21,109.0206298828125,109.0206298828125,102.66109313964844,102.66109313964844,960000,104.75065765380859,103.0699234008789,99.61003227233887,70.15908620757287,1.9138405627568602,1.6652882145325916,0.24855234822426864,108.47212294987594,103.0699234008789,97.66772385188187,280800.0,3.4188034188034186,2.8017426253429196,4.347818467075926,0.12791495872452874,-0.5186161111112364,-0.705968298123183,-1.3960300270427495
2023-12-22,109.0206298828125,111.74614562988282,106.7493667602539,110.83764038085938,977000,105.75001373291016,103.61502647399902,99.75387891133626,70.15908620757287,2.1583545761630063,1.7639014868586746,0.39445308930433165,109.11287493602462,103.61502647399902,98.11717801197342,319300.0,3.059818352646414,3.094414124581052,0.0,-0.3736782960108931,0.30147861455658287,1.0131420976176697,-0.044722893065618496
2023-12-25,106.7493667602539,109.92913513183595,106.7493667602539,108.11212463378907,300000,106.47681732177735,104.16012954711914,99.87501284281413,61.00757783034807,2.144145368044491,1.839950263095838,0.3041951049486529,108.44274934744814,104.16012954711914,99.87750974679014,329700.0,0.9099181073703366,3.105794690847851,-2.083333333333337,-0.36226354270691985,0.04665088698287967,0.809438229309456,-0.7305761709260561
2023-12-26,105.38661193847656,107.20362248913995,105.38661193847656,106.7493698514741,124000,106.93106994628906,104.43268127441407,99.97343419392904,56.265326548054155,1.9998683061797067,1.8719338717126117,0.12793443446709496,108.25204145646583,104.43268127441407,100.6133210923623,322050.0,0.38503337990995185,2.9339568054899217,-1.2765928858743725,0.127733444468503,0.8343763777672208,1.0123977559789887,0.750980116998412
2023-12-27,106.29511260986328,107.20361784584503,105.84085999187242,105.84085999187242,154000,107.29447021484376,104.56895713806152,100.049142964681,58.577040594326384,1.9365131881207276,1.884849734994235,0.051663453126492564,108.45260691019048,104.56895713806152,100.68530736593256,299000.0,0.5150501672240803,2.785030019073728,0.8620645968930862,-0.5678033131921834,0.7873572184754041,1.8316979410633705,1.058441171525626
2023-12-28,103.11534881591797,107.20362255751824,102.66109617796239,106.74936991956267,468000,106.11341400146485,104.47810668945313,100.09456825256348,48.845397691970184,1.6111510899749248,1.830110005990373,-0.21895891601544815,108.41066538285973,104.47810668945313,100.54554799604652,303700.0,1.5409944023707607,3.0193628671380113,-2.991448727860191,-0.31445393355279405,0.1054642742363665,2.1890338704401158,-1.0621145531203302
2023-12-29,103.56959533691406,104.93235317029452,103.11534272578726,104.4781005591677,175000,105.02320709228516,104.47810668945313,100.1551352183024,50.1202630648097,1.3741132587438756,1.7389106565410735,-0.3647973977971979,108.41066538285973,104.47810668945313,100.54554799604652,306050.0,0.5718019931383761,2.8590492107872447,0.4405227022089786,-0.4788328985291246,0.11413168589380351,-0.597811341231802,0.14911770600525287
2024-01-02,104.02384948730469,104.47810210515318,103.56959686945619,104.47810210515318,75000,104.47810363769531,104.54624404907227,100.22327308654785,51.42400985415356,1.208977246172438,1.6329239744673465,-0.42394672829490854,108.39252251167966,104.54624404907227,100.69996558646488,302650.0,0.2478110028085247,2.598976885114162,0.43859797744012496,-0.044000291677548375,-0.4297116466016604,-0.597811341231802,0.14911770600525287
2024-01-03,102.20684814453125,103.56960611979167,101.75259548611112,103.56960611979167,168000,103.84215087890625,104.54624404907227,100.2081314086914,46.21997893306339,0.9208736848063381,1.4905139165351449,-0.5696402317288067,108.39252251167966,104.54624404907227,100.69996558646488,304750.0,0.5512715340442986,2.555280500591416,-1.7467161153223665,0.6860424901047546,-1.649228076412912,-0.597811341231802,0.14911770600525287
2024-01-04,99.93557739257812,102.20684051513672,99.93557739257812,101.75258789062501,215000,102.57024383544922,104.40996780395508,100.19298960367838,40.6783706619038,0.5034732427277504,1.293105781773666,-0.7896325390459156,108.70449035792173,104.40996780395508,100.11544524998844,308950.0,0.695905486324648,2.5174125341063105,-2.222229521001673,0.5275459898703483,-0.055014439343803456,-2.839965206207473,-2.396922860593509
2024-01-05,100.84408569335938,100.84408569335938,99.93558041684263,99.93558041684263,58000,102.1159912109375,104.31911697387696,100.16270599365234,43.59172668506878,0.24318611417888292,1.0831218482547094,-0.8399357340758264,108.84031374214113,104.31911697387696,99.79792020561278,301000.0,0.19269102990033224,2.302891969662969,0.9090939628160211,0.03898027981255048,-0.17384828156632448,-0.01719159029101025,-1.0372076397662577
2024-01-08,104.02384948730469,105.38660734085016,101.29833378021374,101.75258639806222,285000,102.20684204101562,104.34182968139649,100.19298934936523,52.40252136076443,0.2901424715088581,0.9245259729055392,-0.6343835013966811,108.85172240728058,104.34182968139649,99.8319369555124,306750.0,0.9290953545232273,2.6015092600400114,3.153148518411042,-0.3284639253521182,0.3054917612432817,-0.01719159029101025,-1.0372076397662577
2024-01-09,100.38983154296875,101.7525894372172,100.38983154296875,101.29833680580104,268000,101.48003845214843,104.11470336914063,100.17784754435222,43.95290893432984,0.03373200409659205,0.7463671791437498,-0.7126351750471578,108.94549751769551,104.11470336914063,99.28390922058574,271450.0,0.9872904770676,2.7391770846128014,-3.4934468991934753,-0.7463136321570363,-0.21152131518220596,-0.6534811180731626,-0.32367415238965247
2024-01-10,100.38983154296875,101.29833680580104,99.48132628013646,99.48132628013646,62000,101.11663513183593,103.91028938293456,100.13999303181966,43.95290893432984,-0.167543798053714,0.563584983704257,-0.731128781757971,109.01458315372703,103.91028938293456,98.8059956121421,267150.0,0.23207935616694741,2.616221543419706,0.0,1.1070581272880409,-0.3983884913753566,2.527263548704761,4.499759322477281
2024-01-11,99.93557739257812,100.84408264160157,99.93557739257812,100.84408264160157,63000,101.11663513183593,103.70587577819825,100.11728032430013,42.948944555183736,-0.3595659821279611,0.3789547905378134,-0.7385207726657745,109.10968265933732,103.70587577819825,98.30206889705917,265400.0,0.2373775433308214,2.3885260375002053,-0.45249020085883496,0.18254264271539977,0.45626438441657147,0.8779345195098598,1.331752387311691
2024-01-12,100.84408569335938,100.84408569335938,99.93558041684263,100.38983305510101,67000,101.11663513183593,103.52417449951172,100.13242212931316,45.62411641318811,-0.4334394985667984,0.21647593271689106,-0.6499154312836894,109.06138925798524,103.52417449951172,97.98695974103819,255350.0,0.26238496181711374,2.191190339271011,0.9090939628160211,-0.7192046382251016,-0.18517891834584077,-0.30125690679593253,3.21262412958494
2024-01-15,101.29833984375,101.29833984375,100.84408719871077,101.29833984375,38086,100.571533203125,103.38789901733398,100.1702766418457,46.96323704435782,-0.45014132994990064,0.08315248018353273,-0.5332938101334334,109.00688552020607,103.38789901733398,97.76891251446189,253204.3,0.15041608693059322,1.9595988474202928,0.45045194992583415,0.587818268824547,0.19408761589856383,0.8897169479982203,-0.18393210018563533
2024-01-16,99.48133087158203,100.844088828727,99.48133087158203,100.38983617634534,49000,100.38983306884765,103.2061981201172,100.19298934936523,42.45895547549075,-0.6030435793266946,-0.05408673171851275,-0.5489568476081819,109.09103109653437,103.2061981201172,97.32136514370002,245954.3,0.1992240021825193,1.9405868640533162,-1.7937203857147699,0.38422436149399,-1.1395293752028635,-1.0981643685830544,1.0914355467719128
2024-01-17,103.11534881591797,109.0206331093406,103.11534881591797,108.566380471385,3015000,100.9349365234375,103.2061981201172,100.26869824727376,52.310511857523146,-0.4260733281013529,-0.12848405099508078,-0.29758927710627214,109.09103109653437,103.2061981201172,97.32136514370002,381904.3,7.894647952379693,2.9537489138806823,3.6529647447388847,0.8430854010390787,-1.066936498019444,-2.658158126489163,-1.0095449279485469
2024-01-18,99.02706909179688,103.11534258641235,99.02706909179688,103.11534258641235,566000,100.75323486328125,102.93364601135254,100.26112721761068,43.323953379889666,-0.6086964616512631,-0.22452653312631726,-0.38416992852494586,109.069994048446,102.93364601135254,96.79729797425907,404354.3,1.3997625349847893,3.1050196885794037,-3.9647635110263812,0.2686100789593082,0.3845752896719512,0.19012352256884135,2.2804541580141446
2024-01-19,101.7525863647461,102.20683898244584,99.4813232762473,99.93557589394705,266000,100.9349349975586,102.57024383544922,100.34440676371257,49.54676267935399,-0.5274203711584988,-0.2851053007327536,-0.24231507042574524,108.01010549704206,102.57024383544922,97.13038217385638,369654.3,0.7195912505278581,3.114986382188679,2.7522952036707293,0.12079320549103212,2.6337127016353046,2.5530311960725083,1.7449178653496489
2024-01-22,102.66110229492188,104.02386028998721,100.38983896981298,100.38983896981298,277000,101.20748748779297,102.25226745605468,100.46554094950358,51.45994135390767,-0.3852578286654307,-0.30513580631928905,-0.08012202234614163,106.7698598820361,102.25226745605468,97.73467503007326,334654.3,0.8277198290893021,3.184191040586752,0.8928676534265989,-0.6231681074182815,0.7554784976987472,2.6408756847985604,1.7558206541004484
2024-01-23,101.7525863647461,103.56959683554513,101.29833374704633,103.11534421784536,238000,101.66173858642578,102.0024284362793,100.571533203125,49.44093425666826,-0.34196072195507554,-0.3125007894464464,-0.02945993250862916,105.9950119457309,102.0024284362793,98.00984492682771,331554.3,0.7178311365589287,3.0624673136416916,-0.8849660775761214,-0.05034596135321534,0.3339315281947419,1.99934827199455,-0.24077508429937167
2024-01-24,101.7525863647461,102.20683898244584,101.29833374704633,101.7525863647461,73000,101.38918609619141,101.82072715759277,100.73809229532877,49.44093425666826,-0.3041414990685638,-0.31082893137086987,0.006687432302306062,105.48184147229834,101.82072715759277,98.1596128428872,329004.3,0.22188159850798303,2.775272369876068,0.0,0.0860763428329081,0.006938533336109387,-0.6748054763399569,-0.8447296668785964
2024-01-25,101.7525863647461,102.66109160014561,101.7525863647461,102.66109160014561,85000,101.93428955078124,101.59360084533691,100.88193893432617,49.44093425666826,-0.2710450537977209,-0.3028721558562401,0.031827102058519186,104.58905850751934,101.59360084533691,98.59814318315448,325554.3,0.2610931571169541,2.526370085279195,0.0,-0.328079755907984,0.709276503221834,-0.970559571110674,-0.392160575404088
2024-01-26,101.7525863647461,103.56959683554513,101.7525863647461,101.7525863647461,312000,101.93428955078124,101.52546272277831,100.98036028544108,49.44093425666825,-0.24202595788696613,-0.2907029162623853,0.04867695837541919,104.43596439097206,101.52546272277831,98.61496105458457,317754.3,0.9818907250035641,2.431788803348507,0.0,0.07350350663963834,-0.04215966405062277,-2.515516935478046,-1.561226605837529
2024-01-29,102.66110229492188,103.11535495994364,102.20684962990009,102.66110229492188,141000,101.93428955078124,101.48003807067872,101.09392356872559,51.9753147617051,-0.14405786315212765,-0.2613739056403338,0.11731604248820615,104.28256609958896,101.48003807067872,98.67751004176847,316054.3,0.4461258714088054,2.289252775595046,0.8928676534265989,-0.13380371723147322,0.6924221152651233,1.3404795269971403,0.6481950348437682
2024-01-30,102.66110229492188,103.56960762496543,102.20684962990009,102.20684962990009,113000,102.11599273681641,101.41190071105957,101.17720324198405,51.9753147617051,-0.06566054832397583,-0.22223123417706223,0.1565706858530864,104.01304855925613,101.41190071105957,98.81075286286301,317954.3,0.35539698629645833,2.1657201381910847,0.0,-0.2817131452696353,-0.46910447933337096,0.2645479721302024,0.17813537800350776
2024-01-31,102.20684814453125,103.11535346137153,101.75259548611112,102.6611008029514,88000,102.20684509277343,101.41190071105957,101.26805381774902,50.50719411830644,-0.03972668063136098,-0.18573032346792198,0.146003642836561,104.01304855925613,101.41190071105957,98.81075286286301,313954.3,0.2802955716803369,2.0586585164669944,-0.4424793229724555,-0.0830523890604784,-0.804398568682585,-0.5606854066229516,1.7918190202373285
2024-02-01,102.66110229492188,104.02386028998721,102.20684962990009,102.20684962990009,272000,102.3885482788086,101.54817695617676,101.32862103780111,51.968285534995694,0.017281400704618477,-0.1451279786334139,0.16240937933803237,104.10892963605373,101.54817695617676,98.98742427629979,316804.3,0.858574204958708,2.02643900033219,0.44444590420034125,0.2756859522162314,0.43907634242430493,-0.5140853489211672,5.482385246594235
