Date,Close,High,Low,Open,Volume,MA5,MA20,MA60,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_mid,BB_lower,Volume_MA20,Volume_ratio,ATR,pct_change,usdtwd_pct,twii_pct,onsemi_pct,vishay_pct
2023-12-20,89.5948486328125,91.43269168169071,89.5948486328125,90.32998865668972,1105463,91.21214599609375,92.50782623291016,83.83626988728841,48.81294095655389,1.6226105403399487,2.5497476855094123,-0.9271371451694637,96.84553975009216,92.50782623291016,88.17011271572817,3315622.85,0.33341035757429405,2.6427435281513887,-0.4085721363420114,-0.33465989557395215,0.33367432683415466,-4.2128862223521075,-1.8196871262284198
2023-12-21,88.49214172363281,89.87052394979024,88.3083532203231,89.13538395818047,956410,90.07268371582032,92.43431282043457,84.0093334197998,45.8235174794789,1.25912474635372,2.291623097678274,-1.0324983513245538,96.99762987004999,92.43431282043457,87.87099577081915,2741227.3,0.34889846602651303,2.4986671549934893,-1.2307704360313476,0.12791495872452874,-0.5186161111112364,3.0553202080549235,1.0109396574011775
2023-12-22,89.31916046142578,89.68673043669871,88.49213678057941,89.31916046142578,536638,89.55808715820312,92.36539344787597,84.21915372212727,48.377015427065494,1.0259664338938137,2.038491764921382,-1.0125253310275681,97.07833578795216,92.36539344787597,87.65245110779979,2636281.35,0.20355869831571657,2.3247906884769303,0.9345674335420773,-0.3736782960108931,0.30147861455658287,0.4303653362638382,1.5846775269031443
2023-12-25,88.67591857910156,90.05430073318087,88.67591857910156,90.05430073318087,510218,89.20889587402344,92.38836631774902,84.42897402445475,46.539666567455505,0.7802878744433173,1.786850986825769,-1.0065631123824517,97.01993310804677,92.38836631774902,87.75679952745126,2500725.85,0.20402796252136154,2.19860288389058,-0.7201611378803929,-0.36226354270691985,0.04665088698287967,0.4303653362638382,1.5846775269031443
2023-12-26,89.5029525756836,90.42187404563761,88.76781259539462,88.85970334022713,411031,89.11700439453125,92.22296028137207,84.65564130147298,49.21057839492391,0.6448867250348655,1.5584581344675883,-0.9135714094327227,97.02414325098611,92.22296028137207,87.42177731175802,2288573.85,0.17960137052164604,2.1382498949099755,0.9326477919078924,0.127733444468503,0.8343763777672208,1.7378872126501355,0.1641946906407732
2023-12-27,89.5029525756836,90.51376479047012,89.31916407520413,90.51376479047012,658021,89.09862518310547,91.96566200256348,84.8562723795573,49.21057839492391,0.5314540669509142,1.3530573209642536,-0.8216032540133393,96.77098957901376,91.96566200256348,87.1603344261132,2050585.4,0.32089421879235075,2.0124300042907777,0.0,-0.5678033131921834,0.7873572184754041,-0.4913983420460899,-0.8196772823554466
2023-12-28,89.31916046142578,91.24890107890508,89.31916046142578,89.41105821335464,1118254,89.26402893066407,91.58430900573731,85.05843505859374,48.584969804617906,0.4218643904833641,1.1668187348680756,-0.7449543443847115,95.91224709799206,91.58430900573731,87.25637091348256,1643868.75,0.6802574718936655,2.0014047527159136,-0.20534754325830518,-0.31445393355279405,0.1054642742363665,-0.08230416497647663,-0.5371859828566694
2023-12-29,89.68673706054688,89.77862780844819,88.58403406410171,89.1353855623243,758393,89.33754425048828,91.31322746276855,85.28050778706869,49.95524705785513,0.36051831123801037,1.0055586501420626,-0.6450403389040522,95.38326076451038,91.31322746276855,87.24319416102672,1518919.25,0.4992977737295778,1.8938299515999888,0.4115316324315943,-0.4788328985291246,0.11413168589380351,-1.7062891508092815,-0.41544915609637023
2024-01-02,88.67591857910156,90.51376145120729,88.49213709621665,90.42187070976485,616243,89.33754425048828,91.03755073547363,85.47960739135742,46.300837626700876,0.22771158041780382,0.8499892361972109,-0.6222776557794071,95.03353117759072,91.03755073547363,87.04157029335654,1449741.45,0.42507096696448876,1.9108692053854084,-1.1270545841832957,-0.044000291677548375,-0.4297116466016604,-2.490125537473631,-1.9190623170008303
2024-01-03,86.654296875,88.12456981549968,86.47050837567855,87.94078131617822,1024122,88.76781311035157,90.7297119140625,85.63429260253906,39.99863122203199,-0.04020324867641989,0.6719507392224848,-0.7121539878989047,95.08304266196849,90.7297119140625,86.37638116615652,1409493.85,0.7265884842278666,1.9501413384570891,-2.279786594258071,0.6860424901047546,-1.649228076412912,-2.627378109060352,-1.786479776460892
