date,ticker,target,method,train_end,training_n,phase,predicted_pct,actual_pct,abs_error_pp,correct,us_session
2024-04-19,2481.TW,close_to_close,zero,2024-04-18,60,validation,0.0,-5.281687478518626,5.281687478518626,False,2024-04-18
2024-04-19,2481.TW,close_to_close,sox_copy,2024-04-18,60,validation,-1.6552433858525228,-5.281687478518626,3.6264440926661035,True,2024-04-18
2024-04-19,2481.TW,close_to_close,price,2024-04-18,60,validation,-0.2263006796894232,-5.281687478518626,5.055386798829203,True,2024-04-18
2024-04-19,2481.TW,close_to_close,us_only,2024-04-18,60,validation,-0.3272952761026076,-5.281687478518626,4.9543922024160185,True,2024-04-18
2024-04-19,2481.TW,close_to_close,price_us,2024-04-18,60,validation,-0.2664228978771786,-5.281687478518626,5.015264580641448,True,2024-04-18
2024-04-19,2481.TW,close_to_close,price_us_peers,2024-04-18,60,validation,-0.25121182957978055,-5.281687478518626,5.030475648938846,True,2024-04-18
2024-04-19,2481.TW,gap,zero,2024-04-18,60,validation,0.0,-0.7042184666004925,0.7042184666004925,False,2024-04-18
2024-04-19,2481.TW,gap,sox_copy,2024-04-18,60,validation,-1.6552433858525228,-0.7042184666004925,0.9510249192520304,True,2024-04-18
2024-04-19,2481.TW,gap,price,2024-04-18,60,validation,0.06608242678601232,-0.7042184666004925,0.7703008933865048,False,2024-04-18
2024-04-19,2481.TW,gap,us_only,2024-04-18,60,validation,0.08514055072417401,-0.7042184666004925,0.7893590173246665,False,2024-04-18
2024-04-19,2481.TW,gap,price_us,2024-04-18,60,validation,-0.03740205086243874,-0.7042184666004925,0.6668164157380537,True,2024-04-18
2024-04-19,2481.TW,gap,price_us_peers,2024-04-18,60,validation,-0.0652935737166703,-0.7042184666004925,0.6389248928838221,True,2024-04-18
2024-04-19,2481.TW,intraday,zero,2024-04-18,60,validation,0.0,-4.609933011482914,4.609933011482914,False,2024-04-18
2024-04-19,2481.TW,intraday,sox_copy,2024-04-18,60,validation,-1.6552433858525228,-4.609933011482914,2.954689625630391,True,2024-04-18
2024-04-19,2481.TW,intraday,price,2024-04-18,60,validation,-0.29362336241127146,-4.609933011482914,4.316309649071642,True,2024-04-18
2024-04-19,2481.TW,intraday,us_only,2024-04-18,60,validation,-0.41231661424916394,-4.609933011482914,4.19761639723375,True,2024-04-18
2024-04-19,2481.TW,intraday,price_us,2024-04-18,60,validation,-0.2309316841839222,-4.609933011482914,4.379001327298992,True,2024-04-18
2024-04-19,2481.TW,intraday,price_us_peers,2024-04-18,60,validation,-0.18807320745766778,-4.609933011482914,4.421859804025246,True,2024-04-18
2024-04-22,2481.TW,close_to_close,zero,2024-04-19,61,validation,0.0,-1.8587426728061573,1.8587426728061573,False,2024-04-19
2024-04-22,2481.TW,close_to_close,sox_copy,2024-04-19,61,validation,-4.115133108715252,-1.8587426728061573,2.2563904359090947,True,2024-04-19
2024-04-22,2481.TW,close_to_close,price,2024-04-19,61,validation,-1.0284986435982006,-1.8587426728061573,0.8302440292079567,True,2024-04-19
2024-04-22,2481.TW,close_to_close,us_only,2024-04-19,61,validation,-0.3619234670347282,-1.8587426728061573,1.4968192057714291,True,2024-04-19
2024-04-22,2481.TW,close_to_close,price_us,2024-04-19,61,validation,-0.7108107739708345,-1.8587426728061573,1.1479318988353229,True,2024-04-19
2024-04-22,2481.TW,close_to_close,price_us_peers,2024-04-19,61,validation,-0.6646943957819669,-1.8587426728061573,1.1940482770241905,True,2024-04-19
2024-04-22,2481.TW,gap,zero,2024-04-19,61,validation,0.0,0.37174189859905393,0.37174189859905393,False,2024-04-19
2024-04-22,2481.TW,gap,sox_copy,2024-04-19,61,validation,-4.115133108715252,0.37174189859905393,4.486875007314306,False,2024-04-19
2024-04-22,2481.TW,gap,price,2024-04-19,61,validation,-0.3816119226266064,0.37174189859905393,0.7533538212256603,False,2024-04-19
2024-04-22,2481.TW,gap,us_only,2024-04-19,61,validation,-0.2137824079603781,0.37174189859905393,0.585524306559432,False,2024-04-19
2024-04-22,2481.TW,gap,price_us,2024-04-19,61,validation,-0.5731116174770704,0.37174189859905393,0.9448535160761243,False,2024-04-19
2024-04-22,2481.TW,gap,price_us_peers,2024-04-19,61,validation,-0.549461976731289,0.37174189859905393,0.921203875330343,False,2024-04-19
2024-04-22,2481.TW,intraday,zero,2024-04-19,61,validation,0.0,-2.222223635073073,2.222223635073073,False,2024-04-19
2024-04-22,2481.TW,intraday,sox_copy,2024-04-19,61,validation,-4.115133108715252,-2.222223635073073,1.8929094736421792,True,2024-04-19
2024-04-22,2481.TW,intraday,price,2024-04-19,61,validation,-0.65127335371984,-2.222223635073073,1.570950281353233,True,2024-04-19
2024-04-22,2481.TW,intraday,us_only,2024-04-19,61,validation,-0.15218471858229296,-2.222223635073073,2.07003891649078,True,2024-04-19
2024-04-22,2481.TW,intraday,price_us,2024-04-19,61,validation,-0.1441492516521646,-2.222223635073073,2.0780743834209083,True,2024-04-19
2024-04-22,2481.TW,intraday,price_us_peers,2024-04-19,61,validation,-0.12204990351749574,-2.222223635073073,2.1001737315555773,True,2024-04-19
2024-04-23,2481.TW,close_to_close,zero,2024-04-22,62,validation,0.0,1.7045601552643896,1.7045601552643896,False,2024-04-22
2024-04-23,2481.TW,close_to_close,sox_copy,2024-04-22,62,validation,1.7425602037079546,1.7045601552643896,0.03800004844356497,True,2024-04-22
2024-04-23,2481.TW,close_to_close,price,2024-04-22,62,validation,-0.9372331392508102,1.7045601552643896,2.6417932945151996,False,2024-04-22
2024-04-23,2481.TW,close_to_close,us_only,2024-04-22,62,validation,-0.36606806468682623,1.7045601552643896,2.070628219951216,False,2024-04-22
2024-04-23,2481.TW,close_to_close,price_us,2024-04-22,62,validation,-0.9485257773924082,1.7045601552643896,2.653085932656798,False,2024-04-22
2024-04-23,2481.TW,close_to_close,price_us_peers,2024-04-22,62,validation,-0.9565441458621784,1.7045601552643896,2.661104301126568,False,2024-04-22
2024-04-23,2481.TW,gap,zero,2024-04-22,62,validation,0.0,1.3257707821455744,1.3257707821455744,False,2024-04-22
2024-04-23,2481.TW,gap,sox_copy,2024-04-22,62,validation,1.7425602037079546,1.3257707821455744,0.4167894215623802,True,2024-04-22
2024-04-23,2481.TW,gap,price,2024-04-22,62,validation,0.17792717232143793,1.3257707821455744,1.1478436098241365,True,2024-04-22
2024-04-23,2481.TW,gap,us_only,2024-04-22,62,validation,0.460093029620903,1.3257707821455744,0.8656777525246715,True,2024-04-22
2024-04-23,2481.TW,gap,price_us,2024-04-22,62,validation,0.4699401539240425,1.3257707821455744,0.855830628221532,True,2024-04-22
2024-04-23,2481.TW,gap,price_us_peers,2024-04-22,62,validation,0.44457729269841056,1.3257707821455744,0.8811934894471638,True,2024-04-22
2024-04-23,2481.TW,intraday,zero,2024-04-22,62,validation,0.0,0.3738332017559909,0.3738332017559909,False,2024-04-22
2024-04-23,2481.TW,intraday,sox_copy,2024-04-22,62,validation,1.7425602037079546,0.3738332017559909,1.3687270019519637,True,2024-04-22
2024-04-23,2481.TW,intraday,price,2024-04-22,62,validation,-1.1188152087589733,0.3738332017559909,1.4926484105149642,False,2024-04-22
2024-04-23,2481.TW,intraday,us_only,2024-04-22,62,validation,-0.8241428301897199,0.3738332017559909,1.1979760319457107,False,2024-04-22
2024-04-23,2481.TW,intraday,price_us,2024-04-22,62,validation,-1.4191682520273425,0.3738332017559909,1.7930014537833334,False,2024-04-22
2024-04-23,2481.TW,intraday,price_us_peers,2024-04-22,62,validation,-1.4021030342701644,0.3738332017559909,1.7759362360261552,False,2024-04-22
2024-04-24,2481.TW,close_to_close,zero,2024-04-23,63,validation,0.0,3.3519456481511556,3.3519456481511556,False,2024-04-23
2024-04-24,2481.TW,close_to_close,sox_copy,2024-04-23,63,validation,2.210900348243827,3.3519456481511556,1.1410452999073284,True,2024-04-23
2024-04-24,2481.TW,close_to_close,price,2024-04-23,63,validation,-0.19089078554151503,3.3519456481511556,3.5428364336926705,False,2024-04-23
2024-04-24,2481.TW,close_to_close,us_only,2024-04-23,63,validation,-0.18178229769697332,3.3519456481511556,3.533727945848129,False,2024-04-23
2024-04-24,2481.TW,close_to_close,price_us,2024-04-23,63,validation,-0.0751878950529603,3.3519456481511556,3.427133543204116,False,2024-04-23
2024-04-24,2481.TW,close_to_close,price_us_peers,2024-04-23,63,validation,-0.02879781322270976,3.3519456481511556,3.380743461373865,False,2024-04-23
2024-04-24,2481.TW,gap,zero,2024-04-23,63,validation,0.0,1.6759653096666716,1.6759653096666716,False,2024-04-23
2024-04-24,2481.TW,gap,sox_copy,2024-04-23,63,validation,2.210900348243827,1.6759653096666716,0.5349350385771556,True,2024-04-23
2024-04-24,2481.TW,gap,price,2024-04-23,63,validation,0.529887715461124,1.6759653096666716,1.1460775942055474,True,2024-04-23
2024-04-24,2481.TW,gap,us_only,2024-04-23,63,validation,0.5731854532912097,1.6759653096666716,1.1027798563754618,True,2024-04-23
2024-04-24,2481.TW,gap,price_us,2024-04-23,63,validation,0.7747658543180839,1.6759653096666716,0.9011994553485877,True,2024-04-23
2024-04-24,2481.TW,gap,price_us_peers,2024-04-23,63,validation,0.8176966939848614,1.6759653096666716,0.8582686156818101,True,2024-04-23
2024-04-24,2481.TW,intraday,zero,2024-04-23,63,validation,0.0,1.648354489067394,1.648354489067394,False,2024-04-23
2024-04-24,2481.TW,intraday,sox_copy,2024-04-23,63,validation,2.210900348243827,1.648354489067394,0.5625458591764332,True,2024-04-23
2024-04-24,2481.TW,intraday,price,2024-04-23,63,validation,-0.7226736156344978,1.648354489067394,2.371028104701892,False,2024-04-23
2024-04-24,2481.TW,intraday,us_only,2024-04-23,63,validation,-0.7526278733248908,1.648354489067394,2.400982362392285,False,2024-04-23
2024-04-24,2481.TW,intraday,price_us,2024-04-23,63,validation,-0.8495807371056268,1.648354489067394,2.4979352261730208,False,2024-04-23
2024-04-24,2481.TW,intraday,price_us_peers,2024-04-23,63,validation,-0.8463137883196302,1.648354489067394,2.4946682773870243,False,2024-04-23
2024-04-25,2481.TW,close_to_close,zero,2024-04-24,64,validation,0.0,-1.8018008722988865,1.8018008722988865,False,2024-04-24
2024-04-25,2481.TW,close_to_close,sox_copy,2024-04-24,64,validation,1.0583279604368778,-1.8018008722988865,2.8601288327357643,False,2024-04-24
2024-04-25,2481.TW,close_to_close,price,2024-04-24,64,validation,0.48816691534522794,-1.8018008722988865,2.2899677876441142,False,2024-04-24
2024-04-25,2481.TW,close_to_close,us_only,2024-04-24,64,validation,-0.5457743822775607,-1.8018008722988865,1.2560264900213258,True,2024-04-24
2024-04-25,2481.TW,close_to_close,price_us,2024-04-24,64,validation,0.3053495583690914,-1.8018008722988865,2.107150430667978,False,2024-04-24
2024-04-25,2481.TW,close_to_close,price_us_peers,2024-04-24,64,validation,0.5170336081094238,-1.8018008722988865,2.3188344804083103,False,2024-04-24
2024-04-25,2481.TW,gap,zero,2024-04-24,64,validation,0.0,-0.18017648599630842,0.18017648599630842,False,2024-04-24
2024-04-25,2481.TW,gap,sox_copy,2024-04-24,64,validation,1.0583279604368778,-0.18017648599630842,1.2385044464331862,False,2024-04-24
2024-04-25,2481.TW,gap,price,2024-04-24,64,validation,0.7345217648882754,-0.18017648599630842,0.9146982508845838,False,2024-04-24
2024-04-25,2481.TW,gap,us_only,2024-04-24,64,validation,0.40599722442206565,-0.18017648599630842,0.5861737104183741,False,2024-04-24
2024-04-25,2481.TW,gap,price_us,2024-04-24,64,validation,0.7282975931168122,-0.18017648599630842,0.9084740791131206,False,2024-04-24
2024-04-25,2481.TW,gap,price_us_peers,2024-04-24,64,validation,1.0333038169608415,-0.18017648599630842,1.21348030295715,False,2024-04-24
2024-04-25,2481.TW,intraday,zero,2024-04-24,64,validation,0.0,-1.624551446011202,1.624551446011202,False,2024-04-24
2024-04-25,2481.TW,intraday,sox_copy,2024-04-24,64,validation,1.0583279604368778,-1.624551446011202,2.68287940644808,False,2024-04-24
2024-04-25,2481.TW,intraday,price,2024-04-24,64,validation,-0.25254626375656536,-1.624551446011202,1.3720051822546366,True,2024-04-24
2024-04-25,2481.TW,intraday,us_only,2024-04-24,64,validation,-0.9517113368286862,-1.624551446011202,0.6728401091825158,True,2024-04-24
2024-04-25,2481.TW,intraday,price_us,2024-04-24,64,validation,-0.42924039857890633,-1.624551446011202,1.1953110474322957,True,2024-04-24
2024-04-25,2481.TW,intraday,price_us_peers,2024-04-24,64,validation,-0.5216531744274109,-1.624551446011202,1.1028982715837912,True,2024-04-24
2024-04-26,2481.TW,close_to_close,zero,2024-04-25,65,validation,0.0,0.18348614213949954,0.18348614213949954,False,2024-04-25
2024-04-26,2481.TW,close_to_close,sox_copy,2024-04-25,65,validation,1.9627908602453337,0.18348614213949954,1.7793047181058341,True,2024-04-25
2024-04-26,2481.TW,close_to_close,price,2024-04-25,65,validation,-0.2208546324618018,0.18348614213949954,0.40434077460130136,False,2024-04-25
2024-04-26,2481.TW,close_to_close,us_only,2024-04-25,65,validation,-0.8331705391387705,0.18348614213949954,1.01665668127827,False,2024-04-25
2024-04-26,2481.TW,close_to_close,price_us,2024-04-25,65,validation,-0.5386431060280992,0.18348614213949954,0.7221292481675987,False,2024-04-25
2024-04-26,2481.TW,close_to_close,price_us_peers,2024-04-25,65,validation,-0.5889764763954695,0.18348614213949954,0.772462618534969,False,2024-04-25
2024-04-26,2481.TW,gap,zero,2024-04-25,65,validation,0.0,1.284407802706511,1.284407802706511,False,2024-04-25
2024-04-26,2481.TW,gap,sox_copy,2024-04-25,65,validation,1.9627908602453337,1.284407802706511,0.6783830575388228,True,2024-04-25
2024-04-26,2481.TW,gap,price,2024-04-25,65,validation,0.2291091708634464,1.284407802706511,1.0552986318430646,True,2024-04-25
2024-04-26,2481.TW,gap,us_only,2024-04-25,65,validation,0.3759617578856945,1.284407802706511,0.9084460448208164,True,2024-04-25
2024-04-26,2481.TW,gap,price_us,2024-04-25,65,validation,0.35266934317882886,1.284407802706511,0.9317384595276821,True,2024-04-25
2024-04-26,2481.TW,gap,price_us_peers,2024-04-25,65,validation,0.38416215514523566,1.284407802706511,0.9002456475612752,True,2024-04-25
2024-04-26,2481.TW,intraday,zero,2024-04-25,65,validation,0.0,-1.0869606531259235,1.0869606531259235,False,2024-04-25
2024-04-26,2481.TW,intraday,sox_copy,2024-04-25,65,validation,1.9627908602453337,-1.0869606531259235,3.049751513371257,False,2024-04-25
2024-04-26,2481.TW,intraday,price,2024-04-25,65,validation,-0.45551858336138407,-1.0869606531259235,0.6314420697645394,True,2024-04-25
2024-04-26,2481.TW,intraday,us_only,2024-04-25,65,validation,-1.2090706747343156,-1.0869606531259235,0.12211002160839213,True,2024-04-25
2024-04-26,2481.TW,intraday,price_us,2024-04-25,65,validation,-0.8962487186948065,-1.0869606531259235,0.190711934431117,True,2024-04-25
2024-04-26,2481.TW,intraday,price_us_peers,2024-04-25,65,validation,-0.9770897921616936,-1.0869606531259235,0.10987086096422993,True,2024-04-25
2024-04-29,2481.TW,close_to_close,zero,2024-04-26,66,validation,0.0,3.1135514808758424,3.1135514808758424,False,2024-04-26
2024-04-29,2481.TW,close_to_close,sox_copy,2024-04-26,66,validation,2.6056111969166684,3.1135514808758424,0.507940283959174,True,2024-04-26
2024-04-29,2481.TW,close_to_close,price,2024-04-26,66,validation,-0.021194973846941637,3.1135514808758424,3.134746454722784,False,2024-04-26
2024-04-29,2481.TW,close_to_close,us_only,2024-04-26,66,validation,0.340777765863943,3.1135514808758424,2.7727737150118994,True,2024-04-26
2024-04-29,2481.TW,close_to_close,price_us,2024-04-26,66,validation,0.5726050055368871,3.1135514808758424,2.5409464753389552,True,2024-04-26
2024-04-29,2481.TW,close_to_close,price_us_peers,2024-04-26,66,validation,0.599009440752467,3.1135514808758424,2.5145420401233753,True,2024-04-26
2024-04-29,2481.TW,gap,zero,2024-04-26,66,validation,0.0,0.7326005026828897,0.7326005026828897,False,2024-04-26
2024-04-29,2481.TW,gap,sox_copy,2024-04-26,66,validation,2.6056111969166684,0.7326005026828897,1.8730106942337788,True,2024-04-26
2024-04-29,2481.TW,gap,price,2024-04-26,66,validation,0.5821824555794205,0.7326005026828897,0.15041804710346918,True,2024-04-26
2024-04-29,2481.TW,gap,us_only,2024-04-26,66,validation,0.7001465886328474,0.7326005026828897,0.032453914050042276,True,2024-04-26
2024-04-29,2481.TW,gap,price_us,2024-04-26,66,validation,0.8385177622975624,0.7326005026828897,0.10591725961467269,True,2024-04-26
2024-04-29,2481.TW,gap,price_us_peers,2024-04-26,66,validation,0.8743213315305782,0.7326005026828897,0.14172082884768855,True,2024-04-26
2024-04-29,2481.TW,intraday,zero,2024-04-26,66,validation,0.0,2.3636349764737163,2.3636349764737163,False,2024-04-26
2024-04-29,2481.TW,intraday,sox_copy,2024-04-26,66,validation,2.6056111969166684,2.3636349764737163,0.24197622044295208,True,2024-04-26
2024-04-29,2481.TW,intraday,price,2024-04-26,66,validation,-0.6067279275276681,2.3636349764737163,2.9703629040013846,False,2024-04-26
