date,ticker,target,method,train_end,training_n,phase,predicted_pct,actual_pct,abs_error_pp,correct,us_session
2024-04-24,2492.TW,gap,price_us_peers,2024-04-23,63,validation,0.8860054033922837,0.4651122262308238,0.4208931771614599,True,2024-04-23
2024-04-24,2492.TW,intraday,zero,2024-04-23,63,validation,0.0,2.314814814814836,2.314814814814836,False,2024-04-23
2024-04-24,2492.TW,intraday,sox_copy,2024-04-23,63,validation,2.210900348243827,2.314814814814836,0.103914466571009,True,2024-04-23
2024-04-24,2492.TW,intraday,price,2024-04-23,63,validation,-1.1389002070132728,2.314814814814836,3.453715021828109,False,2024-04-23
2024-04-24,2492.TW,intraday,us_only,2024-04-23,63,validation,-1.0970189478309518,2.314814814814836,3.411833762645788,False,2024-04-23
2024-04-24,2492.TW,intraday,price_us,2024-04-23,63,validation,-1.9527678447210397,2.314814814814836,4.267582659535876,False,2024-04-23
2024-04-24,2492.TW,intraday,price_us_peers,2024-04-23,63,validation,-1.9527678447210397,2.314814814814836,4.267582659535876,False,2024-04-23
2024-04-25,2492.TW,close_to_close,zero,2024-04-24,64,validation,0.0,-2.7149282021433185,2.7149282021433185,False,2024-04-24
2024-04-25,2492.TW,close_to_close,sox_copy,2024-04-24,64,validation,1.0583279604368778,-2.7149282021433185,3.7732561625801964,False,2024-04-24
2024-04-25,2492.TW,close_to_close,price,2024-04-24,64,validation,-0.7170431841869759,-2.7149282021433185,1.9978850179563428,True,2024-04-24
2024-04-25,2492.TW,close_to_close,us_only,2024-04-24,64,validation,-0.3019186719387767,-2.7149282021433185,2.413009530204542,True,2024-04-24
2024-04-25,2492.TW,close_to_close,price_us,2024-04-24,64,validation,-1.120966045377509,-2.7149282021433185,1.5939621567658095,True,2024-04-24
2024-04-25,2492.TW,close_to_close,price_us_peers,2024-04-24,64,validation,-1.120966045377509,-2.7149282021433185,1.5939621567658095,True,2024-04-24
2024-04-25,2492.TW,gap,zero,2024-04-24,64,validation,0.0,-1.3574620840336782,1.3574620840336782,False,2024-04-24
2024-04-25,2492.TW,gap,sox_copy,2024-04-24,64,validation,1.0583279604368778,-1.3574620840336782,2.415790044470556,False,2024-04-24
2024-04-25,2492.TW,gap,price,2024-04-24,64,validation,0.13057244892100275,-1.3574620840336782,1.488034532954681,False,2024-04-24
2024-04-25,2492.TW,gap,us_only,2024-04-24,64,validation,0.5586403422170787,-1.3574620840336782,1.9161024262507569,False,2024-04-24
2024-04-25,2492.TW,gap,price_us,2024-04-24,64,validation,0.060316694948103905,-1.3574620840336782,1.4177787789817822,False,2024-04-24
2024-04-25,2492.TW,gap,price_us_peers,2024-04-24,64,validation,0.060316694948103905,-1.3574620840336782,1.4177787789817822,False,2024-04-24
2024-04-25,2492.TW,intraday,zero,2024-04-24,64,validation,0.0,-1.3761467889908285,1.3761467889908285,False,2024-04-24
2024-04-25,2492.TW,intraday,sox_copy,2024-04-24,64,validation,1.0583279604368778,-1.3761467889908285,2.4344747494277064,False,2024-04-24
2024-04-25,2492.TW,intraday,price,2024-04-24,64,validation,-0.8450248484040658,-1.3761467889908285,0.5311219405867628,True,2024-04-24
2024-04-25,2492.TW,intraday,us_only,2024-04-24,64,validation,-0.8583461536277143,-1.3761467889908285,0.5178006353631143,True,2024-04-24
2024-04-25,2492.TW,intraday,price_us,2024-04-24,64,validation,-1.1780051430110852,-1.3761467889908285,0.19814164597974337,True,2024-04-24
2024-04-25,2492.TW,intraday,price_us_peers,2024-04-24,64,validation,-1.1780051430110852,-1.3761467889908285,0.19814164597974337,True,2024-04-24
2024-04-26,2492.TW,close_to_close,zero,2024-04-25,65,validation,0.0,-0.4651243284581996,0.4651243284581996,False,2024-04-25
2024-04-26,2492.TW,close_to_close,sox_copy,2024-04-25,65,validation,1.9627908602453337,-0.4651243284581996,2.4279151887035333,False,2024-04-25
2024-04-26,2492.TW,close_to_close,price,2024-04-25,65,validation,-1.0001868443076132,-0.4651243284581996,0.5350625158494136,True,2024-04-25
2024-04-26,2492.TW,close_to_close,us_only,2024-04-25,65,validation,-0.8444489986560973,-0.4651243284581996,0.37932467019789773,True,2024-04-25
2024-04-26,2492.TW,close_to_close,price_us,2024-04-25,65,validation,-1.9389944248267243,-0.4651243284581996,1.4738700963685247,True,2024-04-25
2024-04-26,2492.TW,close_to_close,price_us_peers,2024-04-25,65,validation,-1.9389944248267243,-0.4651243284581996,1.4738700963685247,True,2024-04-25
2024-04-26,2492.TW,gap,zero,2024-04-25,65,validation,0.0,-8.087002389967068e-06,8.087002389967068e-06,False,2024-04-25
2024-04-26,2492.TW,gap,sox_copy,2024-04-25,65,validation,1.9627908602453337,-8.087002389967068e-06,1.9627989472477236,False,2024-04-25
2024-04-26,2492.TW,gap,price,2024-04-25,65,validation,0.3885510218459603,-8.087002389967068e-06,0.38855910884835027,False,2024-04-25
2024-04-26,2492.TW,gap,us_only,2024-04-25,65,validation,0.41491805278418914,-8.087002389967068e-06,0.4149261397865791,False,2024-04-25
2024-04-26,2492.TW,gap,price_us,2024-04-25,65,validation,0.4391237606974044,-8.087002389967068e-06,0.43913184769979435,False,2024-04-25
2024-04-26,2492.TW,gap,price_us_peers,2024-04-25,65,validation,0.4391237606974044,-8.087002389967068e-06,0.43913184769979435,False,2024-04-25
2024-04-26,2492.TW,intraday,zero,2024-04-25,65,validation,0.0,-0.46511627906976605,0.46511627906976605,False,2024-04-25
2024-04-26,2492.TW,intraday,sox_copy,2024-04-25,65,validation,1.9627908602453337,-0.46511627906976605,2.4279071393150997,False,2024-04-25
2024-04-26,2492.TW,intraday,price,2024-04-25,65,validation,-1.387240124377699,-0.46511627906976605,0.922123845307933,True,2024-04-25
2024-04-26,2492.TW,intraday,us_only,2024-04-25,65,validation,-1.2577041618763514,-0.46511627906976605,0.7925878828065853,True,2024-04-25
2024-04-26,2492.TW,intraday,price_us,2024-04-25,65,validation,-2.3718637231111077,-0.46511627906976605,1.9067474440413417,True,2024-04-25
2024-04-26,2492.TW,intraday,price_us_peers,2024-04-25,65,validation,-2.3718637231111077,-0.46511627906976605,1.9067474440413417,True,2024-04-25
2024-04-29,2492.TW,close_to_close,zero,2024-04-26,66,validation,0.0,7.009347236455299,7.009347236455299,False,2024-04-26
2024-04-29,2492.TW,close_to_close,sox_copy,2024-04-26,66,validation,2.6056111969166684,7.009347236455299,4.4037360395386305,True,2024-04-26
2024-04-29,2492.TW,close_to_close,price,2024-04-26,66,validation,-0.20562969466717057,7.009347236455299,7.21497693112247,False,2024-04-26
2024-04-29,2492.TW,close_to_close,us_only,2024-04-26,66,validation,0.702175153177456,7.009347236455299,6.307172083277843,True,2024-04-26
2024-04-29,2492.TW,close_to_close,price_us,2024-04-26,66,validation,0.41207277983788726,7.009347236455299,6.597274456617412,True,2024-04-26
2024-04-29,2492.TW,close_to_close,price_us_peers,2024-04-26,66,validation,0.41207277983788726,7.009347236455299,6.597274456617412,True,2024-04-26
2024-04-29,2492.TW,gap,zero,2024-04-26,66,validation,0.0,1.4018705253746822,1.4018705253746822,False,2024-04-26
2024-04-29,2492.TW,gap,sox_copy,2024-04-26,66,validation,2.6056111969166684,1.4018705253746822,1.2037406715419863,True,2024-04-26
2024-04-29,2492.TW,gap,price,2024-04-26,66,validation,0.3019841366980121,1.4018705253746822,1.09988638867667,True,2024-04-26
2024-04-29,2492.TW,gap,us_only,2024-04-26,66,validation,1.1178476244274833,1.4018705253746822,0.28402290094719884,True,2024-04-26
2024-04-29,2492.TW,gap,price_us,2024-04-26,66,validation,0.9113769610614058,1.4018705253746822,0.4904935643132764,True,2024-04-26
2024-04-29,2492.TW,gap,price_us_peers,2024-04-26,66,validation,0.9113769610614058,1.4018705253746822,0.4904935643132764,True,2024-04-26
2024-04-29,2492.TW,intraday,zero,2024-04-26,66,validation,0.0,5.5299539170506895,5.5299539170506895,False,2024-04-26
2024-04-29,2492.TW,intraday,sox_copy,2024-04-26,66,validation,2.6056111969166684,5.5299539170506895,2.924342720134021,True,2024-04-26
2024-04-29,2492.TW,intraday,price,2024-04-26,66,validation,-0.5048186348474895,5.5299539170506895,6.034772551898179,False,2024-04-26
2024-04-29,2492.TW,intraday,us_only,2024-04-26,66,validation,-0.4093635104515147,5.5299539170506895,5.939317427502204,False,2024-04-26
2024-04-29,2492.TW,intraday,price_us,2024-04-26,66,validation,-0.4905801784842748,5.5299539170506895,6.020534095534964,False,2024-04-26
2024-04-29,2492.TW,intraday,price_us_peers,2024-04-26,66,validation,-0.4905801784842748,5.5299539170506895,6.020534095534964,False,2024-04-26
2024-04-30,2492.TW,close_to_close,zero,2024-04-29,67,validation,0.0,-2.62007658583685,2.62007658583685,False,2024-04-29
2024-04-30,2492.TW,close_to_close,sox_copy,2024-04-29,67,validation,0.644099933655573,-2.62007658583685,3.2641765194924233,False,2024-04-29
2024-04-30,2492.TW,close_to_close,price,2024-04-29,67,validation,-1.099025193813769,-2.62007658583685,1.5210513920230813,True,2024-04-29
2024-04-30,2492.TW,close_to_close,us_only,2024-04-29,67,validation,0.019498454396430033,-2.62007658583685,2.63957504023328,False,2024-04-29
2024-04-30,2492.TW,close_to_close,price_us,2024-04-29,67,validation,-1.2771990211242947,-2.62007658583685,1.3428775647125555,True,2024-04-29
2024-04-30,2492.TW,close_to_close,price_us_peers,2024-04-29,67,validation,-1.2771990211242947,-2.62007658583685,1.3428775647125555,True,2024-04-29
2024-04-30,2492.TW,gap,zero,2024-04-29,67,validation,0.0,-0.43667023125919524,0.43667023125919524,False,2024-04-29
2024-04-30,2492.TW,gap,sox_copy,2024-04-29,67,validation,0.644099933655573,-0.43667023125919524,1.0807701649147683,False,2024-04-29
2024-04-30,2492.TW,gap,price,2024-04-29,67,validation,-0.2863287817967752,-0.43667023125919524,0.15034144946242006,True,2024-04-29
2024-04-30,2492.TW,gap,us_only,2024-04-29,67,validation,0.6339928195896127,-0.43667023125919524,1.070663050848808,False,2024-04-29
2024-04-30,2492.TW,gap,price_us,2024-04-29,67,validation,-0.21563154146870797,-0.43667023125919524,0.22103868979048727,True,2024-04-29
2024-04-30,2492.TW,gap,price_us_peers,2024-04-29,67,validation,-0.21563154146870797,-0.43667023125919524,0.22103868979048727,True,2024-04-29
2024-04-30,2492.TW,intraday,zero,2024-04-29,67,validation,0.0,-2.1929824561403577,2.1929824561403577,False,2024-04-29
2024-04-30,2492.TW,intraday,sox_copy,2024-04-29,67,validation,0.644099933655573,-2.1929824561403577,2.8370823897959307,False,2024-04-29
2024-04-30,2492.TW,intraday,price,2024-04-29,67,validation,-0.8202230331632542,-2.1929824561403577,1.3727594229771034,True,2024-04-29
2024-04-30,2492.TW,intraday,us_only,2024-04-29,67,validation,-0.6142424531823976,-2.1929824561403577,1.5787400029579601,True,2024-04-29
2024-04-30,2492.TW,intraday,price_us,2024-04-29,67,validation,-1.0671216621393458,-2.1929824561403577,1.125860794001012,True,2024-04-29
2024-04-30,2492.TW,intraday,price_us_peers,2024-04-29,67,validation,-1.0671216621393458,-2.1929824561403577,1.125860794001012,True,2024-04-29
2024-05-02,2492.TW,close_to_close,zero,2024-04-30,68,validation,0.0,0.896854799955471,0.896854799955471,False,2024-05-01
2024-05-02,2492.TW,close_to_close,sox_copy,2024-04-30,68,validation,-3.5439547178233055,0.896854799955471,4.440809517778776,False,2024-05-01
2024-05-02,2492.TW,close_to_close,price,2024-04-30,68,validation,-0.3207127452628338,0.896854799955471,1.2175675452183048,False,2024-05-01
2024-05-02,2492.TW,close_to_close,us_only,2024-04-30,68,validation,0.11921068149844816,0.896854799955471,0.7776441184570229,True,2024-05-01
2024-05-02,2492.TW,close_to_close,price_us,2024-04-30,68,validation,-0.2727496872126169,0.896854799955471,1.169604487168088,False,2024-05-01
2024-05-02,2492.TW,close_to_close,price_us_peers,2024-04-30,68,validation,-0.2727496872126169,0.896854799955471,1.169604487168088,False,2024-05-01
2024-05-02,2492.TW,gap,zero,2024-04-30,68,validation,0.0,-6.1315996835453745e-06,6.1315996835453745e-06,False,2024-05-01
2024-05-02,2492.TW,gap,sox_copy,2024-04-30,68,validation,-3.5439547178233055,-6.1315996835453745e-06,3.543948586223622,True,2024-05-01
2024-05-02,2492.TW,gap,price,2024-04-30,68,validation,0.4640359053185548,-6.1315996835453745e-06,0.46404203691823837,False,2024-05-01
2024-05-02,2492.TW,gap,us_only,2024-04-30,68,validation,-0.20146047312872586,-6.1315996835453745e-06,0.20145434152904232,True,2024-05-01
2024-05-02,2492.TW,gap,price_us,2024-04-30,68,validation,-0.27782374044560276,-6.1315996835453745e-06,0.2778176088459192,True,2024-05-01
2024-05-02,2492.TW,gap,price_us_peers,2024-04-30,68,validation,-0.27782374044560276,-6.1315996835453745e-06,0.2778176088459192,True,2024-05-01
2024-05-02,2492.TW,intraday,zero,2024-04-30,68,validation,0.0,0.8968609865470878,0.8968609865470878,False,2024-05-01
2024-05-02,2492.TW,intraday,sox_copy,2024-04-30,68,validation,-3.5439547178233055,0.8968609865470878,4.440815704370394,False,2024-05-01
2024-05-02,2492.TW,intraday,price,2024-04-30,68,validation,-0.7870653696045659,0.8968609865470878,1.6839263561516535,False,2024-05-01
2024-05-02,2492.TW,intraday,us_only,2024-04-30,68,validation,0.3110662605436435,0.8968609865470878,0.5857947260034443,True,2024-05-01
2024-05-02,2492.TW,intraday,price_us,2024-04-30,68,validation,-0.004389308023220394,0.8968609865470878,0.9012502945703081,False,2024-05-01
2024-05-02,2492.TW,intraday,price_us_peers,2024-04-30,68,validation,-0.004389308023220394,0.8968609865470878,0.9012502945703081,False,2024-05-01
2024-05-03,2492.TW,close_to_close,zero,2024-05-02,69,validation,0.0,4.000004868041018,4.000004868041018,False,2024-05-02
2024-05-03,2492.TW,close_to_close,sox_copy,2024-05-02,69,validation,2.1667447127184936,4.000004868041018,1.8332601553225247,True,2024-05-02
2024-05-03,2492.TW,close_to_close,price,2024-05-02,69,validation,0.6016260647725754,4.000004868041018,3.398378803268443,True,2024-05-02
2024-05-03,2492.TW,close_to_close,us_only,2024-05-02,69,validation,0.08286345593619057,4.000004868041018,3.9171414121048276,True,2024-05-02
2024-05-03,2492.TW,close_to_close,price_us,2024-05-02,69,validation,0.45698285658678267,4.000004868041018,3.5430220114542355,True,2024-05-02
2024-05-03,2492.TW,close_to_close,price_us_peers,2024-05-02,69,validation,0.45698285658678267,4.000004868041018,3.5430220114542355,True,2024-05-02
2024-05-03,2492.TW,gap,zero,2024-05-02,69,validation,0.0,3.5555604027929677,3.5555604027929677,False,2024-05-02
2024-05-03,2492.TW,gap,sox_copy,2024-05-02,69,validation,2.1667447127184936,3.5555604027929677,1.3888156900744741,True,2024-05-02
2024-05-03,2492.TW,gap,price,2024-05-02,69,validation,0.3403409198910584,3.5555604027929677,3.2152194829019094,True,2024-05-02
2024-05-03,2492.TW,gap,us_only,2024-05-02,69,validation,0.7924960429776368,3.5555604027929677,2.763064359815331,True,2024-05-02
2024-05-03,2492.TW,gap,price_us,2024-05-02,69,validation,0.7892829930567826,3.5555604027929677,2.766277409736185,True,2024-05-02
2024-05-03,2492.TW,gap,price_us_peers,2024-05-02,69,validation,0.7892829930567826,3.5555604027929677,2.766277409736185,True,2024-05-02
2024-05-03,2492.TW,intraday,zero,2024-05-02,69,validation,0.0,0.42918454935623185,0.42918454935623185,False,2024-05-02
2024-05-03,2492.TW,intraday,sox_copy,2024-05-02,69,validation,2.1667447127184936,0.42918454935623185,1.7375601633622617,True,2024-05-02
2024-05-03,2492.TW,intraday,price,2024-05-02,69,validation,0.2584213627540869,0.42918454935623185,0.17076318660214496,True,2024-05-02
2024-05-03,2492.TW,intraday,us_only,2024-05-02,69,validation,-0.7064776736369193,0.42918454935623185,1.135662222993151,False,2024-05-02
2024-05-03,2492.TW,intraday,price_us,2024-05-02,69,validation,-0.32944246353642764,0.42918454935623185,0.7586270128926595,False,2024-05-02
2024-05-03,2492.TW,intraday,price_us_peers,2024-05-02,69,validation,-0.32944246353642764,0.42918454935623185,0.7586270128926595,False,2024-05-02
2024-05-06,2492.TW,close_to_close,zero,2024-05-03,70,validation,0.0,-0.8547018548735963,0.8547018548735963,False,2024-05-03
2024-05-06,2492.TW,close_to_close,sox_copy,2024-05-03,70,validation,2.406762600011847,-0.8547018548735963,3.2614644548854432,False,2024-05-03
2024-05-06,2492.TW,close_to_close,price,2024-05-03,70,validation,1.3264377314482894,-0.8547018548735963,2.1811395863218856,False,2024-05-03
2024-05-06,2492.TW,close_to_close,us_only,2024-05-03,70,validation,1.2651126338449923,-0.8547018548735963,2.1198144887185886,False,2024-05-03
2024-05-06,2492.TW,close_to_close,price_us,2024-05-03,70,validation,2.261705567965643,-0.8547018548735963,3.1164074228392393,False,2024-05-03
2024-05-06,2492.TW,close_to_close,price_us_peers,2024-05-03,70,validation,2.261705567965643,-0.8547018548735963,3.1164074228392393,False,2024-05-03
2024-05-06,2492.TW,gap,zero,2024-05-03,70,validation,0.0,1.2820502603230644,1.2820502603230644,False,2024-05-03
2024-05-06,2492.TW,gap,sox_copy,2024-05-03,70,validation,2.406762600011847,1.2820502603230644,1.1247123396887826,True,2024-05-03
2024-05-06,2492.TW,gap,price,2024-05-03,70,validation,0.5252802067761044,1.2820502603230644,0.7567700535469599,True,2024-05-03
2024-05-06,2492.TW,gap,us_only,2024-05-03,70,validation,1.1118370270281235,1.2820502603230644,0.17021323329494087,True,2024-05-03
2024-05-06,2492.TW,gap,price_us,2024-05-03,70,validation,1.1840924266096668,1.2820502603230644,0.0979578337133975,True,2024-05-03
2024-05-06,2492.TW,gap,price_us_peers,2024-05-03,70,validation,1.1840924266096668,1.2820502603230644,0.0979578337133975,True,2024-05-03
2024-05-06,2492.TW,intraday,zero,2024-05-03,70,validation,0.0,-2.1097046413501963,2.1097046413501963,False,2024-05-03
2024-05-06,2492.TW,intraday,sox_copy,2024-05-03,70,validation,2.406762600011847,-2.1097046413501963,4.516467241362044,False,2024-05-03
2024-05-06,2492.TW,intraday,price,2024-05-03,70,validation,0.7952396674736275,-2.1097046413501963,2.904944308823824,False,2024-05-03
2024-05-06,2492.TW,intraday,us_only,2024-05-03,70,validation,0.1522911048996831,-2.1097046413501963,2.2619957462498794,False,2024-05-03
2024-05-06,2492.TW,intraday,price_us,2024-05-03,70,validation,1.0729361080402946,-2.1097046413501963,3.182640749390491,False,2024-05-03
2024-05-06,2492.TW,intraday,price_us_peers,2024-05-03,70,validation,1.0729361080402946,-2.1097046413501963,3.182640749390491,False,2024-05-03
2024-05-07,2492.TW,close_to_close,zero,2024-05-06,71,validation,0.0,-0.8620699830086953,0.8620699830086953,False,2024-05-06
2024-05-07,2492.TW,close_to_close,sox_copy,2024-05-06,71,validation,2.2106881868960926,-0.8620699830086953,3.072758169904788,False,2024-05-06
2024-05-07,2492.TW,close_to_close,price,2024-05-06,71,validation,0.9662620358011275,-0.8620699830086953,1.8283320188098227,False,2024-05-06
