date,ret1,ret5,ret20,vol20,range_pct,volume_ratio,twii,fx_lag,peer1_lag,peer2_lag,Date,Close,High,Low,Open,Volume,MA5,MA20,MA60,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_mid,BB_lower,Volume_MA20,Volume_ratio,ATR,pct_change,usdtwd_pct,twii_pct,murata_pct,tdk_pct,previous_date,gap,intraday,close_to_close,us_session,us_close_utc,us_close_taipei,us_available_taipei,cutoff_taipei,previous_tw_date,new_us_sessions,us_age_hours,repeated_session,alignment_status,sox_last,sox_since_tw,nasdaq_last,nasdaq_since_tw,sp500_last,sp500_since_tw,on_last,on_since_tw,vsh_last,vsh_since_tw,ticker,valid_open,onsemi_pct,vishay_pct,original_prediction,original_error
2026-09-08,8.20770519262981,9.49152542372882,18.098720292504566,6.293109255586196,5.727554179566564,1.3685062843129394,1.6651381893682204,-0.0970802227241995,4.202289523257496,2.6478375992939007,2026-09-08,318.5,320.0,309.5,313.0,24951161,300.9,291.0,363.6369583129882,55.0691462785497,-0.0402950925252412,-7.0295017294060935,6.989206636880852,327.8995792302359,291.0,254.10042076976413,32468100.1,0.768482323362062,22.556484844606636,-1.393188854489169,-0.3671620448905233,-0.4658898396891597,-7.834645669291341,-6.894816305988927,2026-09-07,-3.095975232198145,1.757188498402562,-1.393188854489169,2026-09-04,2026-09-04T20:00:00+00:00,2026-09-05T04:00:00+08:00,2026-09-05T05:00:00+08:00,2026-09-08T08:30:00+08:00,2026-09-07,0.0,76.5,True,ok,3.3749603534097172,0.0,-0.28991174002219733,0.0,-0.37572216084515997,0.0,0.9911686522946717,0.0,4.43349558683217,0.0,2492.TW,True,,,0.1763,1.569488854489169
2026-09-09,-1.393188854489169,5.289256198347103,5.990016638935103,5.954144125238139,3.296703296703297,0.768482323362062,-0.4658898396891597,-0.2347342124136675,5.965790571547758,2.510748065348234,2026-09-09,319.5,323.0,312.0,319.0,25719538,306.2,292.575,360.7721033732096,55.28729798305629,1.7516696915603802,-5.273267445212799,7.024937136773179,331.56524844347933,292.575,253.58475155652064,30461937.2,0.8443172156496994,21.01562019865908,0.3139717425431731,-0.0180897502252253,0.1646891802691508,1.495087569414788,1.3513513513513598,2026-09-08,0.15698587127157548,0.15673981191222097,0.31397174254317317,2026-09-08,2026-09-08T20:00:00+00:00,2026-09-09T04:00:00+08:00,2026-09-09T05:00:00+08:00,2026-09-09T08:30:00+08:00,2026-09-08,1.0,4.5,False,ok,1.3004428927046563,1.3004428927046563,-0.32285852663127557,-0.32285852663127557,-0.5840447432778451,-0.5840447432778451,-4.4366705353859555,-4.4366705353859555,-1.037735411977092,-1.037735411977092,2492.TW,True,,,0.1209,0.19307174254317316
2026-09-10,0.31397174254317317,9.044368600682585,10.9375,5.854782935108285,3.4428794992175273,0.8443172156496994,0.1646891802691508,-0.3671620448905233,-7.834645669291341,-6.894816305988927,2026-09-10,334.0,344.0,303.0,316.5,41974523,318.7,293.45,357.3531397501628,58.43837585695269,4.292363813660984,-3.3601411934380425,7.652505007099027,335.37587443773185,293.45,251.52412556226813,31245269.2,1.3433881056144013,23.68020417217121,4.538341158059467,-0.1117492447464729,-0.5147388760934346,5.569584736251398,1.351111111111103,2026-09-09,-0.9389671361502372,5.529225908372837,4.538341158059467,2026-09-09,2026-09-09T20:00:00+00:00,2026-09-10T04:00:00+08:00,2026-09-10T05:00:00+08:00,2026-09-10T08:30:00+08:00,2026-09-09,1.0,4.5,False,ok,0.3655002526455897,0.3655002526455897,-0.636114088937989,-0.636114088937989,-0.48426479836394254,-0.48426479836394254,-0.1406844000352958,-0.1406844000352958,0.6990822432745514,0.6990822432745514,2492.TW,True,,,,
2026-09-11,4.538341158059467,23.020257826887658,5.529225908372837,5.524193628415626,12.275449101796406,1.3433881056144013,-0.5147388760934346,-0.0180897502252253,1.495087569414788,1.3513513513513598,2026-09-11,311.5,340.0,310.0,320.5,56383250,321.3,293.9,353.24418182373046,52.28130895667373,4.439148509737947,-1.8002832528028447,6.239431762540792,336.4238013847605,293.9,251.37619861523945,31638946.7,1.7820836620961216,24.522843615881715,-6.736526946107779,0.5434767453688316,-1.6097760087677493,-2.299003322259141,-1.47342571478688,2026-09-10,-4.041916167664672,-2.808112324492984,-6.736526946107779,2026-09-10,2026-09-10T20:00:00+00:00,2026-09-11T04:00:00+08:00,2026-09-11T05:00:00+08:00,2026-09-11T08:30:00+08:00,2026-09-10,1.0,4.5,False,ok,-2.6581332352022535,-2.6581332352022535,-0.6537040302163954,-0.6537040302163954,-0.5848292742657635,-0.5848292742657635,-1.141173780895799,-1.141173780895799,-0.9496651966175107,-0.9496651966175107,2492.TW,True,,,,
2026-09-14,-6.736526946107779,4.355108877721947,2.975206611570247,5.653475419990131,9.630818619582666,1.7820836620961216,-1.6097760087677493,-0.1117492447464729,5.569584736251398,1.351111111111103,2026-09-14,305.5,309.5,291.0,303.0,27879761,317.8,294.6,348.10681915283203,50.745879271727134,4.024929698861058,-0.6352406624700642,4.660170361331122,337.41735998154854,294.6,251.7826400184515,31716248.15,0.8790371694705006,23.986464467097488,-1.9261637239165297,0.1302375138906075,-0.6979172181896032,-2.5163220892274185,0.2848495638241077,2026-09-11,-2.72873194221509,0.8250825082508184,-1.9261637239165297,2026-09-11,2026-09-11T20:00:00+00:00,2026-09-12T04:00:00+08:00,2026-09-12T05:00:00+08:00,2026-09-14T08:30:00+08:00,2026-09-11,1.0,52.5,False,ok,1.80667305142308,1.80667305142308,0.9635804410131898,0.9635804410131898,0.8598836028398171,0.8598836028398171,8.50791132462254,8.50791132462254,6.13613970203668,6.13613970203668,2492.TW,True,,,,
2026-09-15,-1.9261637239165297,-5.417956656346745,4.80274442538593,5.603563567616067,6.055646481178396,0.8790371694705006,-0.6979172181896032,0.5434767453688316,-2.299003322259141,-1.47342571478688,2026-09-15,300.0,315.5,300.0,305.5,21574696,314.1,295.5,343.54093577067056,49.31610214116791,3.215784708016031,0.1349644116271549,3.080820296388876,337.95740899945974,295.5,253.04259100054023,31705261.25,0.6804768404171405,22.85493587148449,-1.8003273322422242,0.4665917444771184,-0.7653989654031412,3.23705874145388,0.6035860110065627,2026-09-14,0.0,-1.8003273322422242,-1.8003273322422242,2026-09-14,2026-09-14T20:00:00+00:00,2026-09-15T04:00:00+08:00,2026-09-15T05:00:00+08:00,2026-09-15T08:30:00+08:00,2026-09-14,1.0,4.5,False,ok,-5.858590380264717,-5.858590380264717,-0.5568248537587528,-0.5568248537587528,-0.48321923388043864,-0.48321923388043864,-5.897029025166978,-5.897029025166978,-7.256850086873101,-7.256850086873101,2492.TW,True,,,,
2026-09-04,-6.99708454810496,-5.481481481481476,7.588532883642496,6.609616957413162,10.501567398119123,0.7351456042011278,-0.6651369315447186,-0.0410265349467753,-5.075445816186552,-6.333225073075677,2026-09-04,701.0,701.0,683.0,692.0,7028993,699.6,672.65,720.7397338867188,53.33597192296919,11.798732521529246,6.967613260183514,4.831119261345732,756.8359470708164,672.65,588.4640529291836,9591808.55,0.732812061808719,60.83995652986628,9.874608150470207,-0.0970802227241995,1.5122200906831251,4.202289523257496,2.6478375992939007,2026-09-03,8.463949843260199,1.3005780346820872,9.874608150470209,2026-09-03,2026-09-03T20:00:00+00:00,2026-09-04T04:00:00+08:00,2026-09-04T05:00:00+08:00,2026-09-04T08:30:00+08:00,2026-09-03,1.0,4.5,False,ok,0.11358672586370133,0.11358672586370133,1.396875590614055,1.396875590614055,1.057963924661287,1.057963924661287,1.8109002686002684,1.8109002686002684,-0.5227089151055297,-0.5227089151055297,3026.TW,True,,,,
2026-09-07,9.874608150470209,-5.525606469002698,31.028037383177566,6.448404315687643,2.5677603423680457,0.732812061808719,1.5122200906831251,0.1616444133621719,-0.2745664739884357,-1.7857142857142905,2026-09-07,771.0,771.0,761.0,770.0,3387659,705.4,681.8,720.9382781982422,59.07255855159959,18.206501506648124,9.215390909476437,8.991110597171687,767.0207041806884,681.8,596.5792958193115,9700386.95,0.3492292645088761,62.06129565921744,9.985734664764625,-0.2347342124136675,1.6651381893682204,5.965790571547758,2.510748065348234,2026-09-04,9.84308131241085,0.12987012987013546,9.985734664764623,2026-09-04,2026-09-04T20:00:00+00:00,2026-09-05T04:00:00+08:00,2026-09-05T05:00:00+08:00,2026-09-07T08:30:00+08:00,2026-09-04,1.0,52.5,False,ok,3.3749603534097172,3.3749603534097172,-0.28991174002219733,-0.28991174002219733,-0.37572216084515997,-0.37572216084515997,0.9911686522946717,0.9911686522946717,4.43349558683217,4.43349558683217,3026.TW,True,,,,
2026-09-08,9.985734664764623,3.908355795148255,31.122448979591844,6.453824014966286,1.297016861219196,0.34922926450887615,1.6651381893682204,-0.0970802227241995,4.202289523257496,2.6478375992939007,2026-09-08,747.0,776.0,738.0,750.0,11712435,708.6,686.85,719.4782999674479,56.50762413859279,21.10482191941469,11.593277111464088,9.5115448079506,775.0561580377995,686.85,598.6438419622006,9162983.35,1.278233797074399,58.85312290465512,-3.11284046692607,-0.3671620448905233,-0.4658898396891597,-7.834645669291341,-6.894816305988927,2026-09-07,-2.7237354085603127,-0.40000000000000036,-3.11284046692607,2026-09-04,2026-09-04T20:00:00+00:00,2026-09-05T04:00:00+08:00,2026-09-05T05:00:00+08:00,2026-09-08T08:30:00+08:00,2026-09-07,0.0,76.5,True,ok,3.3749603534097172,0.0,-0.28991174002219733,0.0,-0.37572216084515997,0.0,0.9911686522946717,0.0,4.43349558683217,0.0,3026.TW,True,,,0.8677,3.98054046692607
2026-09-09,-3.11284046692607,2.188782489740082,15.634674922600622,6.2232075765880355,5.087014725568943,1.2782337970743993,-0.4658898396891597,-0.2347342124136675,5.965790571547758,2.510748065348234,2026-09-09,758.0,793.0,747.0,775.0,12573006,723.0,690.5,718.6156433105468,57.42018199961805,24.01256786195927,14.077135261563123,9.935432600396144,784.2510701693294,690.5,596.7489298306706,8605093.9,1.4611120048323936,57.13937318403444,1.4725568942436371,-0.0180897502252253,0.1646891802691508,1.495087569414788,1.3513513513513598,2026-09-08,3.748326639892907,-2.1935483870967776,1.4725568942436373,2026-09-08,2026-09-08T20:00:00+00:00,2026-09-09T04:00:00+08:00,2026-09-09T05:00:00+08:00,2026-09-09T08:30:00+08:00,2026-09-08,1.0,4.5,False,ok,1.3004428927046563,1.3004428927046563,-0.32285852663127557,-0.32285852663127557,-0.5840447432778451,-0.5840447432778451,-4.4366705353859555,-4.4366705353859555,-1.037735411977092,-1.037735411977092,3026.TW,True,,,0.8465,0.6260568942436373
2026-09-10,1.4725568942436373,10.495626822157433,10.656934306569333,6.107945719728785,6.068601583113456,1.4611120048323936,0.1646891802691508,-0.3671620448905233,-7.834645669291341,-6.894816305988927,2026-09-10,803.0,826.0,730.0,763.0,13451380,756.0,696.1,717.1616668701172,61.02313574416913,29.60681248518415,17.18307070628733,12.42374177889682,802.503205333594,696.1,589.696794666406,8054950.8,1.6699518512267015,62.32079009282985,5.936675461741414,-0.1117492447464729,-0.5147388760934346,5.569584736251398,1.351111111111103,2026-09-09,0.6596306068601621,5.242463958060295,5.936675461741414,2026-09-09,2026-09-09T20:00:00+00:00,2026-09-10T04:00:00+08:00,2026-09-10T05:00:00+08:00,2026-09-10T08:30:00+08:00,2026-09-09,1.0,4.5,False,ok,0.3655002526455897,0.3655002526455897,-0.636114088937989,-0.636114088937989,-0.48426479836394254,-0.48426479836394254,-0.1406844000352958,-0.1406844000352958,0.6990822432745514,0.6990822432745514,3026.TW,True,,,,
2026-09-11,5.936675461741414,25.86206896551724,16.208393632416794,6.220170254378629,11.955168119551681,1.6699518512267015,-0.5147388760934346,-0.0180897502252253,1.495087569414788,1.3513513513513598,2026-09-11,744.0,803.0,737.0,782.0,14596619,764.6,700.95,714.625,54.5104672589104,28.945815395287127,19.53561964408729,9.410195751199836,806.771050537414,700.95,595.1289494625861,8678430.6,1.6819422396487218,62.81135141378587,-7.347447073474466,0.5434767453688316,-1.6097760087677493,-2.299003322259141,-1.47342571478688,2026-09-10,-2.6151930261519296,-4.859335038363167,-7.347447073474466,2026-09-10,2026-09-10T20:00:00+00:00,2026-09-11T04:00:00+08:00,2026-09-11T05:00:00+08:00,2026-09-11T08:30:00+08:00,2026-09-10,1.0,4.5,False,ok,-2.6581332352022535,-2.6581332352022535,-0.6537040302163954,-0.6537040302163954,-0.5848292742657635,-0.5848292742657635,-1.141173780895799,-1.141173780895799,-0.9496651966175107,-0.9496651966175107,3026.TW,True,,,,
2026-09-14,-7.347447073474466,6.134094151212555,14.992272024729525,6.284250991658455,8.870967741935484,1.6819422396487218,-1.6097760087677493,-0.1117492447464729,5.569584736251398,1.351111111111103,2026-09-14,731.0,757.0,717.0,730.0,8112901,756.6,703.05,711.8583333333333,53.164113909491626,27.061036303256287,21.040702975921093,6.020333327335194,809.5374096832693,703.05,596.5625903167306,9015616.4,0.8998720264983767,59.76983789194776,-1.7473118279569877,0.1302375138906075,-0.6979172181896032,-2.5163220892274185,0.2848495638241077,2026-09-11,-1.8817204301075252,0.136986301369868,-1.7473118279569877,2026-09-11,2026-09-11T20:00:00+00:00,2026-09-12T04:00:00+08:00,2026-09-12T05:00:00+08:00,2026-09-14T08:30:00+08:00,2026-09-11,1.0,52.5,False,ok,1.80667305142308,1.80667305142308,0.9635804410131898,0.9635804410131898,0.8598836028398171,0.8598836028398171,8.50791132462254,8.50791132462254,6.13613970203668,6.13613970203668,3026.TW,True,,,,
2026-09-15,-1.7473118279569877,-5.188067444876787,6.095791001451389,6.166440284239078,5.471956224350205,0.8998720264983767,-0.6979172181896032,0.5434767453688316,-2.299003322259141,-1.47342571478688,2026-09-15,726.0,749.0,721.0,744.0,6218419,752.4,705.95,710.4916666666667,52.62573423703592,24.877109250488505,21.80798423083457,3.069125019653928,811.5739107698423,705.95,600.3260892301578,9264215.05,0.6712299926586872,55.53385950635473,-0.6839945280437743,0.4665917444771184,-0.7653989654031412,3.23705874145388,0.6035860110065627,2026-09-14,1.7783857729138264,-2.4193548387096753,-0.6839945280437743,2026-09-14,2026-09-14T20:00:00+00:00,2026-09-15T04:00:00+08:00,2026-09-15T05:00:00+08:00,2026-09-15T08:30:00+08:00,2026-09-14,1.0,4.5,False,ok,-5.858590380264717,-5.858590380264717,-0.5568248537587528,-0.5568248537587528,-0.48321923388043864,-0.48321923388043864,-5.897029025166978,-5.897029025166978,-7.256850086873101,-7.256850086873101,3026.TW,True,,,,
2026-09-04,-4.608294930875578,-9.606986899563319,-11.704551423233822,2.995379241079868,6.521739130434782,0.7776138984131047,-0.6651369315447186,-0.0410265349467753,-5.075445816186552,-6.333225073075677,2026-09-04,225.0,227.0,214.5,214.5,3440226,219.4,228.2017654418945,290.5685221354167,44.9510082546413,-12.038900239351705,-14.343058298230464,2.304158058878759,250.23795784389088,228.2017654418945,206.1655730398982,2868700.55,1.19922799192129,14.089387434236492,8.695652173913038,-0.0970802227241995,1.5122200906831251,4.202289523257496,2.6478375992939007,2026-09-03,3.6231884057970953,4.895104895104896,8.695652173913038,2026-09-03,2026-09-03T20:00:00+00:00,2026-09-04T04:00:00+08:00,2026-09-04T05:00:00+08:00,2026-09-04T08:30:00+08:00,2026-09-03,1.0,4.5,False,ok,0.11358672586370133,0.11358672586370133,1.396875590614055,1.396875590614055,1.057963924661287,1.057963924661287,1.8109002686002684,1.8109002686002684,-0.5227089151055297,-0.5227089151055297,2472.TW,True,,,,
2026-09-07,8.695652173913038,-3.2258064516129004,-0.472118916702835,3.5539752563171043,5.555555555555555,1.19922799192129,1.5122200906831251,0.1616444133621719,-0.2745664739884357,-1.7857142857142905,2026-09-07,226.0,235.5,225.0,230.0,3005779,219.8,227.6566261291504,288.2361323038737,45.44679696833846,-10.91288141337077,-13.657022921258523,2.744141507887756,249.32283510685596,227.6566261291504,205.9904171514449,2904276.9,1.0349491813263398,13.61080244300496,0.4444444444444473,-0.2347342124136675,1.6651381893682204,5.965790571547758,2.510748065348234,2026-09-04,2.2222222222222143,-1.7391304347826098,0.4444444444444473,2026-09-04,2026-09-04T20:00:00+00:00,2026-09-05T04:00:00+08:00,2026-09-05T05:00:00+08:00,2026-09-07T08:30:00+08:00,2026-09-04,1.0,52.5,False,ok,3.3749603534097172,3.3749603534097172,-0.28991174002219733,-0.28991174002219733,-0.37572216084515997,-0.37572216084515997,0.9911686522946717,0.9911686522946717,4.43349558683217,4.43349558683217,2472.TW,True,,,,
2026-09-08,0.4444444444444473,0.8928571428571397,-4.6022195125862915,3.376173155713295,4.646017699115045,1.0349491813263398,1.6651381893682204,-0.0970802227241995,4.202289523257496,2.6478375992939007,2026-09-08,215.5,226.5,214.5,226.5,2102214,218.1,226.38947830200195,285.49069061279295,41.24625110443419,-10.743916448133632,-13.074401626633549,2.3304851784999148,247.77101426773524,226.38947830200195,205.00794233626863,2707784.65,0.7763593755507847,13.396028783937632,-4.6460176991150455,-0.3671620448905233,-0.4658898396891597,-7.834645669291341,-6.894816305988927,2026-09-07,0.22123893805310324,-4.856512141280356,-4.6460176991150455,2026-09-04,2026-09-04T20:00:00+00:00,2026-09-05T04:00:00+08:00,2026-09-05T05:00:00+08:00,2026-09-08T08:30:00+08:00,2026-09-07,0.0,76.5,True,ok,3.3749603534097172,0.0,-0.28991174002219733,0.0,-0.37572216084515997,0.0,0.9911686522946717,0.0,4.43349558683217,0.0,2472.TW,True,,,1.6266,6.272617699115045
2026-09-09,-4.6460176991150455,-3.7946428571428603,-10.522606476327368,3.4876218802030503,5.56844547563805,0.7763593755507847,-0.4658898396891597,-0.2347342124136675,5.965790571547758,2.510748065348234,2026-09-09,215.0,220.5,213.0,216.5,1335700,217.7,224.8264442443848,283.36898447672525,41.05167088986058,-10.528984735219808,-12.5653182483508,2.036333513130991,244.60177116388968,224.8264442443848,205.05111732487984,2555259.9,0.5227256922084521,12.60989161274595,-0.2320185614849146,-0.0180897502252253,0.1646891802691508,1.495087569414788,1.3513513513513598,2026-09-08,0.46403712296982924,-0.6928406466512715,-0.23201856148491462,2026-09-08,2026-09-08T20:00:00+00:00,2026-09-09T04:00:00+08:00,2026-09-09T05:00:00+08:00,2026-09-09T08:30:00+08:00,2026-09-08,1.0,4.5,False,ok,1.3004428927046563,1.3004428927046563,-0.32285852663127557,-0.32285852663127557,-0.5840447432778451,-0.5840447432778451,-4.4366705353859555,-4.4366705353859555,-1.037735411977092,-1.037735411977092,2472.TW,True,,,1.5704,1.8024185614849146
2026-09-10,-0.23201856148491462,-0.9216589861751112,-12.694142242303386,3.4283970669766566,3.488372093023256,0.5227256922084521,0.1646891802691508,-0.3671620448905233,-7.834645669291341,-6.894816305988927,2026-09-10,217.0,220.0,208.5,215.0,2054094,219.7,223.21565322875975,280.98509928385414,42.22573894265215,-10.081058353475726,-12.068466269375786,1.9874079159000608,239.580380996102,223.21565322875975,206.8509254614176,2312505.7,0.8882546754371242,12.461906064379823,0.930232558139532,-0.1117492447464729,-0.5147388760934346,5.569584736251398,1.351111111111103,2026-09-09,0.0,0.9302325581395321,0.9302325581395321,2026-09-09,2026-09-09T20:00:00+00:00,2026-09-10T04:00:00+08:00,2026-09-10T05:00:00+08:00,2026-09-10T08:30:00+08:00,2026-09-09,1.0,4.5,False,ok,0.3655002526455897,0.3655002526455897,-0.636114088937989,-0.636114088937989,-0.48426479836394254,-0.48426479836394254,-0.1406844000352958,-0.1406844000352958,0.6990822432745514,0.6990822432745514,2472.TW,True,,,,
2026-09-11,0.9302325581395321,4.8309178743961345,-12.926876099640673,3.421377380441066,5.299539170506913,0.8882546754371242,-0.5147388760934346,-0.0180897502252253,1.495087569414788,1.3513513513513598,2026-09-11,213.5,221.0,211.5,212.5,2374600,217.4,221.82387924194336,277.9436462402344,40.69810706208599,-9.894437303921508,-11.633660476284932,1.7392231723634255,236.32901883314275,221.82387924194336,207.318739650744,2295574.55,1.0344251289943949,12.066985255795846,-1.6129032258064502,0.5434767453688316,-1.6097760087677493,-2.299003322259141,-1.47342571478688,2026-09-10,-2.073732718894006,0.47058823529411153,-1.6129032258064502,2026-09-10,2026-09-10T20:00:00+00:00,2026-09-11T04:00:00+08:00,2026-09-11T05:00:00+08:00,2026-09-11T08:30:00+08:00,2026-09-10,1.0,4.5,False,ok,-2.6581332352022535,-2.6581332352022535,-0.6537040302163954,-0.6537040302163954,-0.5848292742657635,-0.5848292742657635,-1.141173780895799,-1.141173780895799,-0.9496651966175107,-0.9496651966175107,2472.TW,True,,,,
2026-09-14,-1.6129032258064502,-5.111111111111111,-11.533935982699195,3.378418727000714,4.449648711943794,1.0344251289943949,-1.6097760087677493,-0.1117492447464729,5.569584736251398,1.351111111111103,2026-09-14,210.5,214.5,205.0,209.0,1446324,214.3,220.47911376953124,274.9917409261068,39.38292077983798,-9.874783349952564,-11.28188505101846,1.4071017010658942,233.8482732759356,220.47911376953124,207.10995426312687,2302624.4,0.6281198097266754,11.724720555023064,-1.4051522248243575,0.1302375138906075,-0.6979172181896032,-2.5163220892274185,0.2848495638241077,2026-09-11,-2.1077283372365363,0.7177033492822948,-1.4051522248243575,2026-09-11,2026-09-11T20:00:00+00:00,2026-09-12T04:00:00+08:00,2026-09-12T05:00:00+08:00,2026-09-14T08:30:00+08:00,2026-09-11,1.0,52.5,False,ok,1.80667305142308,1.80667305142308,0.9635804410131898,0.9635804410131898,0.8598836028398171,0.8598836028398171,8.50791132462254,8.50791132462254,6.13613970203668,6.13613970203668,2472.TW,True,,,,
2026-09-15,-1.4051522248243575,-6.858407079646023,-11.329334817420222,3.37498915643618,4.513064133016627,0.6281198097266754,-0.6979172181896032,0.5434767453688316,-2.299003322259141,-1.47342571478688,2026-09-15,208.0,216.0,208.0,211.0,1493985,212.8,219.625,272.498898824056,38.27295772503384,-9.946282008809362,-11.014764442576642,1.0684824337672794,233.9073962311977,219.625,205.34260376880223,2266235.9,0.6592363133952648,11.228091147686657,-1.187648456057011,0.4665917444771184,-0.7653989654031412,3.23705874145388,0.6035860110065627,2026-09-14,0.23752969121140222,-1.4218009478673022,-1.187648456057011,2026-09-14,2026-09-14T20:00:00+00:00,2026-09-15T04:00:00+08:00,2026-09-15T05:00:00+08:00,2026-09-15T08:30:00+08:00,2026-09-14,1.0,4.5,False,ok,-5.858590380264717,-5.858590380264717,-0.5568248537587528,-0.5568248537587528,-0.48321923388043864,-0.48321923388043864,-5.897029025166978,-5.897029025166978,-7.256850086873101,-7.256850086873101,2472.TW,True,,,,
2026-09-04,-2.8708133971291905,-6.451612903225811,-3.3333333333333326,4.239647148150204,3.9408866995073892,0.4638070375296883,-0.6651369315447186,-0.0410265349467753,-5.075445816186552,-6.333225073075677,2026-09-04,214.0,215.5,206.5,206.5,1615521,211.4,217.575,243.70374298095703,47.960039191115285,-4.104215454362532,-4.615580374819171,0.5113649204566393,239.0698586263841,217.575,196.08014137361587,1999041.85,0.8081476633418154,10.761783250500658,5.418719211822665,-0.0970802227241995,1.5122200906831251,4.202289523257496,2.6478375992939007,2026-09-03,1.724137931034475,3.6319612590798966,5.418719211822665,2026-09-03,2026-09-03T20:00:00+00:00,2026-09-04T04:00:00+08:00,2026-09-04T05:00:00+08:00,2026-09-04T08:30:00+08:00,2026-09-03,1.0,4.5,False,ok,0.11358672586370133,0.11358672586370133,1.396875590614055,1.396875590614055,1.057963924661287,1.057963924661287,1.8109002686002684,1.8109002686002684,-0.5227089151055297,-0.5227089151055297,3357.TWO,True,,,,
2026-09-07,5.418719211822665,-4.0358744394618835,3.3816425120772875,4.3988514743969125,4.205607476635514,0.8081476633418154,1.5122200906831251,0.1616444133621719,-0.2745664739884357,-1.7857142857142905,2026-09-07,213.5,221.0,213.5,221.0,1959232,211.0,217.35,242.46137440999348,47.69547319418835,-3.7751219967317127,-4.44748869920168,0.6723667024699669,238.9202036200483,217.35,195.77979637995168,1999866.4,0.9796814427203736,10.326878817100573,-0.2336448598130869,-0.2347342124136675,1.6651381893682204,5.965790571547758,2.510748065348234,2026-09-04,3.2710280373831724,-3.3936651583710398,-0.2336448598130869,2026-09-04,2026-09-04T20:00:00+00:00,2026-09-05T04:00:00+08:00,2026-09-05T05:00:00+08:00,2026-09-07T08:30:00+08:00,2026-09-04,1.0,52.5,False,ok,3.3749603534097172,3.3749603534097172,-0.28991174002219733,-0.28991174002219733,-0.37572216084515997,-0.37572216084515997,0.9911686522946717,0.9911686522946717,4.43349558683217,4.43349558683217,3357.TWO,True,,,,
2026-09-08,-0.2336448598130869,-0.9280742459396807,-2.064220183486243,4.235125894085976,3.51288056206089,0.9796814427203737,1.6651381893682204,-0.0970802227241995,4.202289523257496,2.6478375992939007,2026-09-08,206.5,213.0,206.0,210.5,991519,209.2,216.725,240.62718454996744,44.03322549196996,-4.032668467286129,-4.36452465281857,0.3318561855324411,238.81208839308684,216.725,194.63791160691315,1861559.2,0.5326282398110144,9.949961641487162,-3.278688524590168,-0.3671620448905233,-0.4658898396891597,-7.834645669291341,-6.894816305988927,2026-09-07,-1.4051522248243575,-1.9002375296912066,-3.2786885245901676,2026-09-04,2026-09-04T20:00:00+00:00,2026-09-05T04:00:00+08:00,2026-09-05T05:00:00+08:00,2026-09-08T08:30:00+08:00,2026-09-07,0.0,76.5,True,ok,3.3749603534097172,0.0,-0.28991174002219733,0.0,-0.37572216084515997,0.0,0.9911686522946717,0.0,4.43349558683217,0.0,3357.TWO,True,,,0.0492,3.3278885245901675
2026-09-09,-3.2786885245901676,-4.176334106728541,-5.707762557077622,4.294959672043819,3.389830508474576,0.5326282398110144,-0.4658898396891597,-0.2347342124136675,5.965790571547758,2.510748065348234,2026-09-09,208.0,210.5,207.0,207.0,493250,209.0,215.6,239.16207224527997,45.007655591272126,-4.06883543461754,-4.305386809178365,0.2365513745608245,237.01470227866903,215.6,194.18529772133093,1712498.2,0.2880294998266275,9.156633422622209,0.7263922518159882,-0.0180897502252253,0.1646891802691508,1.495087569414788,1.3513513513513598,2026-09-08,0.2421307506053294,0.48309178743961567,0.7263922518159882,2026-09-08,2026-09-08T20:00:00+00:00,2026-09-09T04:00:00+08:00,2026-09-09T05:00:00+08:00,2026-09-09T08:30:00+08:00,2026-09-08,1.0,4.5,False,ok,1.3004428927046563,1.3004428927046563,-0.32285852663127557,-0.32285852663127557,-0.5840447432778451,-0.5840447432778451,-4.4366705353859555,-4.4366705353859555,-1.037735411977092,-1.037735411977092,3357.TWO,True,,,-0.0676,0.7939922518159882
2026-09-10,0.7263922518159882,-0.4784688995215336,-9.76138828633406,4.107447897383241,1.6826923076923077,0.28802949982662757,0.1646891802691508,-0.3671620448905233,-7.834645669291341,-6.894816305988927,2026-09-10,207.0,210.5,202.5,209.0,884300,209.8,213.275,237.42633158365885,44.452000690671646,-4.130574962474157,-4.270424439837523,0.1398494773633665,225.481447821577,213.275,201.068552178423,1564901.2,0.5650835976098683,9.002415632939247,-0.480769230769229,-0.1117492447464729,-0.5147388760934346,5.569584736251398,1.351111111111103,2026-09-09,0.48076923076922906,-0.9569377990430672,-0.48076923076922906,2026-09-09,2026-09-09T20:00:00+00:00,2026-09-10T04:00:00+08:00,2026-09-10T05:00:00+08:00,2026-09-10T08:30:00+08:00,2026-09-09,1.0,4.5,False,ok,0.3655002526455897,0.3655002526455897,-0.636114088937989,-0.636114088937989,-0.48426479836394254,-0.48426479836394254,-0.1406844000352958,-0.1406844000352958,0.6990822432745514,0.6990822432745514,3357.TWO,True,,,,
