date,ticker,target,method,train_end,training_n,phase,predicted_pct,actual_pct,abs_error_pp,correct,us_session
2024-04-19,5425.TWO,close_to_close,zero,2024-04-18,60,validation,0.0,-5.073442871874256,5.073442871874256,False,2024-04-18
2024-04-19,5425.TWO,close_to_close,sox_copy,2024-04-18,60,validation,-1.6552433858525228,-5.073442871874256,3.4181994860217335,True,2024-04-18
2024-04-19,5425.TWO,close_to_close,price,2024-04-18,60,validation,-0.1285254787833636,-5.073442871874256,4.9449173930908925,True,2024-04-18
2024-04-19,5425.TWO,close_to_close,us_only,2024-04-18,60,validation,-0.25117758020126346,-5.073442871874256,4.822265291672993,True,2024-04-18
2024-04-19,5425.TWO,close_to_close,price_us,2024-04-18,60,validation,-0.09310241041262228,-5.073442871874256,4.980340461461634,True,2024-04-18
2024-04-19,5425.TWO,close_to_close,price_us_peers,2024-04-18,60,validation,-0.11013477493617928,-5.073442871874256,4.963308096938077,True,2024-04-18
2024-04-19,5425.TWO,gap,zero,2024-04-18,60,validation,0.0,-1.0681028227034983,1.0681028227034983,False,2024-04-18
2024-04-19,5425.TWO,gap,sox_copy,2024-04-18,60,validation,-1.6552433858525228,-1.0681028227034983,0.5871405631490245,True,2024-04-18
2024-04-19,5425.TWO,gap,price,2024-04-18,60,validation,0.41494098166095483,-1.0681028227034983,1.4830438043644532,False,2024-04-18
2024-04-19,5425.TWO,gap,us_only,2024-04-18,60,validation,0.2149445266741989,-1.0681028227034983,1.2830473493776973,False,2024-04-18
2024-04-19,5425.TWO,gap,price_us,2024-04-18,60,validation,0.2861220137169178,-1.0681028227034983,1.3542248364204161,False,2024-04-18
2024-04-19,5425.TWO,gap,price_us_peers,2024-04-18,60,validation,0.2642035781725701,-1.0681028227034983,1.3323064008760683,False,2024-04-18
2024-04-19,5425.TWO,intraday,zero,2024-04-18,60,validation,0.0,-4.048583079320478,4.048583079320478,False,2024-04-18
2024-04-19,5425.TWO,intraday,sox_copy,2024-04-18,60,validation,-1.6552433858525228,-4.048583079320478,2.393339693467955,True,2024-04-18
2024-04-19,5425.TWO,intraday,price,2024-04-18,60,validation,-0.5401264956531333,-4.048583079320478,3.5084565836673445,True,2024-04-18
2024-04-19,5425.TWO,intraday,us_only,2024-04-18,60,validation,-0.4647346613355297,-4.048583079320478,3.583848417984948,True,2024-04-18
2024-04-19,5425.TWO,intraday,price_us,2024-04-18,60,validation,-0.377938451052152,-4.048583079320478,3.670644628268326,True,2024-04-18
2024-04-19,5425.TWO,intraday,price_us_peers,2024-04-18,60,validation,-0.37339230596254624,-4.048583079320478,3.6751907733579317,True,2024-04-18
2024-04-22,5425.TWO,close_to_close,zero,2024-04-19,61,validation,0.0,-3.234864952165317,3.234864952165317,False,2024-04-19
2024-04-22,5425.TWO,close_to_close,sox_copy,2024-04-19,61,validation,-4.115133108715252,-3.234864952165317,0.8802681565499348,True,2024-04-19
2024-04-22,5425.TWO,close_to_close,price,2024-04-19,61,validation,-0.5593600359221363,-3.234864952165317,2.675504916243181,True,2024-04-19
2024-04-22,5425.TWO,close_to_close,us_only,2024-04-19,61,validation,-0.3587555627154733,-3.234864952165317,2.876109389449844,True,2024-04-19
2024-04-22,5425.TWO,close_to_close,price_us,2024-04-19,61,validation,-0.21695300527928918,-3.234864952165317,3.017911946886028,True,2024-04-19
2024-04-22,5425.TWO,close_to_close,price_us_peers,2024-04-19,61,validation,-0.2494235943419805,-3.234864952165317,2.9854413578233365,True,2024-04-19
2024-04-22,5425.TWO,gap,zero,2024-04-19,61,validation,0.0,9.434205772151927e-06,9.434205772151927e-06,False,2024-04-19
2024-04-22,5425.TWO,gap,sox_copy,2024-04-19,61,validation,-4.115133108715252,9.434205772151927e-06,4.115142542921024,False,2024-04-19
2024-04-22,5425.TWO,gap,price,2024-04-19,61,validation,0.08296790073382376,9.434205772151927e-06,0.08295846652805161,True,2024-04-19
2024-04-22,5425.TWO,gap,us_only,2024-04-19,61,validation,-0.016811232820762325,9.434205772151927e-06,0.016820667026534477,False,2024-04-19
2024-04-22,5425.TWO,gap,price_us,2024-04-19,61,validation,-0.15750280698584745,9.434205772151927e-06,0.1575122411916196,False,2024-04-19
2024-04-22,5425.TWO,gap,price_us_peers,2024-04-19,61,validation,-0.2041004675329928,9.434205772151927e-06,0.20410990173876495,False,2024-04-19
2024-04-22,5425.TWO,intraday,zero,2024-04-19,61,validation,0.0,-3.234874081186412,3.234874081186412,False,2024-04-19
2024-04-22,5425.TWO,intraday,sox_copy,2024-04-19,61,validation,-4.115133108715252,-3.234874081186412,0.8802590275288402,True,2024-04-19
2024-04-22,5425.TWO,intraday,price,2024-04-19,61,validation,-0.6452735342679539,-3.234874081186412,2.589600546918458,True,2024-04-19
2024-04-22,5425.TWO,intraday,us_only,2024-04-19,61,validation,-0.3484338694549809,-3.234874081186412,2.886440211731431,True,2024-04-19
2024-04-22,5425.TWO,intraday,price_us,2024-04-19,61,validation,-0.06945332071474619,-3.234874081186412,3.1654207604716658,True,2024-04-19
